Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,000",0.0,Nil,Nil,No,"SE,Khariar RandB Division,Khariar","O/O SE,Khariar RandB Division,Khariar",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,SERNBKHR - 21 /2025-26,2026_EICCL_126270_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"9,000",Yes,fixed,,Nil,Nil,Provision of Aerosel base fire Extinguisher in the panels and DB of MCH building at DHH Nuapada campus in the district of Nuapada.,Provision of Aerosel base fire Extinguisher in the panels and DB of MCH building at DHH Nuapada campus in the district of Nuapada.,Please refer Tender documents. ,NA ,"8,92,495",Electrical Works,Provision of Aerosel base fire Extinguisher ,Tender,90.0,30.0,Nuapada,766105.0,NA ,NA ,NA ,"O/O SE,Khariar RandB Division,Khariar",No ,No,19-Feb-2026 10:00 AM,02-Mar-2026 11:00 AM,19-Feb-2026 10:00 AM,27-Feb-2026 05:00 PM,19-Feb-2026 10:00 AM ,27-Feb-2026 05:00 PM ,19-Feb-2026 10:00 AM,27-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost,RC,PAN,VAT,GSTIN,EMD,Affidavit,Undertaking and any other document as per DTCN.",1.0,ICICI BANK,AOC,20-Mar-2026,"INR 601,541.63",30.0,Sasanka Sekhar Sukla,30-Mar-2026 06:52 PM,Aoc21_6.pdf (316.00 KB),AWARD OF CONTRACT,1,3414108,M/S FIRESTOP SALES AND SERVICES,27-Feb-2026 04:05 PM,Rejected-Finance,Being quoted 27 point 00 percent Less,07-Mar-2026 04:19 PM,"Er.SasankaSekharSukla,SE",Internal,"DilipkumarShawDAO,Er.SukantaGardia,EE,Estimator,Er.PuspanjaliNag,JuniorEngineer,EstimatorI",Sukanta Gardia,07-Mar-2026 04:07 PM,techsummary_581886.pdf (202.22 KB),EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KHARIAR,2026_EICCL_126270_6,SERNBKHR - 21 /2025-26,Provision of Aerosel base fire Extinguisher in the panels and DB of MCH building at DHH Nuapada campus in the district of Nuapada.,"Er.SasankaSekharSukla,SE",Internal,"DilipkumarShawDAO,Er.SukantaGardia,EE,Estimator,Er.PuspanjaliNag,JuniorEngineer,Estimatori",Sukanta Gardia,07-Mar-2026 04:19 PM,finsummary_581886.pdf (248.72 KB),Finance,Bid Opening Summary,Sukanta Gardia,07-Mar-2026 04:02 PM,finance_581886.pdf,BOQ Comparative Chart,1.0,3412963.0,TEXTEL TECHNOLOGIES PRIVATE LIMITED,INR,"601,541.63",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity.,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2,3414372,M/S JAGANNATH FIRE SERVICES,27-Feb-2026 04:22 PM,Rejected-Finance,Being quoted 26 point 00 percent Less,07-Mar-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3413883,M/S SB INFRA PROPRIETOR BHABENDRA BAGARTY,27-Feb-2026 01:34 PM,Rejected-Finance,Being quoted 1 point 00 percent Less,07-Mar-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3413561,PRABIN KUMAR AGRAWAL,27-Feb-2026 12:10 PM,Rejected-Finance,Being quoted 21 point 33 percent Less,07-Mar-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3412963,TEXTEL TECHNOLOGIES PRIVATE LIMITED,27-Feb-2026 01:21 PM,Accepted-AOC,Awarded the work being quoted 32point60 percent less the lowest L1 bidder.,30-Mar-2026 06:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3410271,VACRON TECHNOLOGY PRIVATE LIMITED,24-Feb-2026 06:55 PM,Rejected-Finance,Being quoted 27 point 70 percent Less,07-Mar-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
