Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"DFO,Balliguda","DFO,Balliguda,Kandhamal,Pin-762103",Construction of Ministerial Quarter - 1 No. at Balliguda Plinth Area 580sqft,Construction of Ministerial Quarter - 1 No. at Balliguda Plinth Area 580sqft,Please refer Tender documents. ,NA ,"10,82,162",Civil Works - Buildings,NA ,Tender,90.0,90.0,Balliguda,762103.0,NA ,NA ,NA ,DFO Office Balliguda,No ,No,Forest Environment and Climate Change Department||RCCF Berhampur||DFO Baliguda,DFO BLG 01-2025-26,2026_DFOBA_124124_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN, GST, No Relation Certificate and Affidavit",1.0,ICICI BANK,05-Jan-2026 10:00 AM,20-Jan-2026 11:30 AM,05-Jan-2026 10:00 AM,19-Jan-2026 05:00 PM,NA ,NA ,05-Jan-2026 10:00 AM,19-Jan-2026 05:00 PM,"10,900",No,fixed,,Nil,Nil,"6,000",Nil,Nil,No,AOC,Forest Environment and Climate Change Department||RCCF Berhampur||DFO Baliguda,2026_DFOBA_124124_3,DFO BLG 01-2025-26,Construction of Ministerial Quarter - 1 No. at Balliguda Plinth Area 580sqft,"DFO,Balliguda",Internal,"ACF, Balliguda, Section Officer, Balliguda, Jr. Accountant Balliguda",Ghanashyam Mahanta,10-Mar-2026 01:55 PM,finsummary_574214.pdf (2180.51 KB),Finance,Bid Opening,Ghanashyam Mahanta,10-Mar-2026 01:47 PM,finance_574214.pdf,BOQ Comparative Chart,1.0,3358752.0,BINOD KUMAR SAHU,INR,"919,945.88",10-Mar-2026,"INR 919,945.88",60.0,Ghanashyam Mahanta,10-Mar-2026 02:02 PM,Agreement.pdf (907.00 KB),Construction of Ministerial Quarter No.2 At Balliguda,1,3358752,BINOD KUMAR SAHU,18-Jan-2026 04:59 PM,Accepted-AOC,Awarded for Construction of Ministerial Quarter No. 2 At Balliguda,10-Mar-2026 02:02 PM,"DFO,Balliguda",Internal,"ACF, Balliguda, Section Officer, Balliguda, Jr Accountant, Balliguda Division",Ghanashyam Mahanta,10-Mar-2026 01:50 PM,techsummary_574214.pdf (811.84 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3359508,M/S NIMRAD DIGAL,19-Jan-2026 02:37 PM,Rejected-Finance,Rejected Through Lottery Procedure,10-Mar-2026 01:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3358857,M/S SANJUKTA SAHU,19-Jan-2026 10:29 AM,Rejected-Finance,Rejected Through Lottery Procedure,10-Mar-2026 01:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3359463,PINTU NAYAK,19-Jan-2026 03:17 PM,Rejected-Finance,Rejected Through Lottery Procedure,10-Mar-2026 01:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3360016,SR CONSTRUCTIONS,19-Jan-2026 04:10 PM,Rejected-Finance,Rejected For Highest Bidder,10-Mar-2026 01:55 PM,,,,,,,AOC
