Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Improvement of Road from Anganwadi near Gridco towards Samsan Ghat, Ward No.-02","Improvement of Road from Anganwadi near Gridco towards Samsan Ghat, Ward No.-02",Please refer Tender documents. ,NA ,"84,72,127",Civil Works - Roads,NA ,Tender,120.0,120.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,"10,000",0.0,Nil,Nil,No,1.0,Corrigendum to Tender Call Notice No. 7353/SMC /Engg/Dt. 08.07.2025,Other,,1.0,Fee/PreQual/Technical,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Municipal Bodies||Sambalpur Municipal Corporation,16/SMC_SBP/2025-26,2025_ORULB_115035_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,11-Jul-2025 11:00 AM,29-Jul-2025 11:00 AM,11-Jul-2025 11:00 AM,28-Jul-2025 05:00 PM,NA ,NA ,11-Jul-2025 11:00 AM,28-Jul-2025 05:00 PM,27-Oct-2025 01:10 PM,"84,721",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,23-Mar-2026 11:29 AM,finsummary_545662.pdf (517.37 KB),Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_115035_4,16/SMC_SBP/2025-26,"Improvement of Road from Anganwadi near Gridco towards Samsan Ghat, Ward No.-02",Technical,tender opened,Vedbhushan .,29-Jul-2025 03:43 PM,technical_545662.pdf,1.0,3015482.0,TIRUMALA TRADERS PROP-CH SRINU,INR,"8,472,127.44",1,3014341,ABHI MAHANANDA,28-Jul-2025 02:06 PM,Rejected-Technical,UNSUCCESSFUL,27-Oct-2025 01:07 PM,23-Mar-2026,"INR 8,472,127.44",120.0,PADMINI MEHER,23-Mar-2026 11:31 AM,16SMC4.pdf (517.00 KB),SUCCESSFUL,Finance,financial bid opened,Dhananjaya Panda,27-Oct-2025 01:19 PM,finance_545662.pdf,BOQ Comparative Chart,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,27-Oct-2025 01:07 PM,27-Oct-2025 01:10 PM,techsummary_545662.pdf (281.06 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Experience Certificate, Tools and Machinery documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3011272,MAHENDRA DALAI,25-Jul-2025 08:51 PM,Rejected-Technical,UNSUCCESSFUL,27-Oct-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3012589,MEGHANATH SINGH,26-Jul-2025 01:22 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3012335,MONALI MAHESWATA PANDA,26-Jul-2025 08:53 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3011882,M/s Jayasri Pradhan,25-Jul-2025 02:49 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3012822,Ms Sarat Kumar Panda,26-Jul-2025 05:31 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3014844,PRABODH KUMAR PATI,28-Jul-2025 03:36 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3013142,RAMESH CHANDRA PANIGRAHI,27-Jul-2025 10:55 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,3012337,SADANANDA PUJARI,27-Jul-2025 11:18 AM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,10,3013381,SAQULIN MUSTAQ,28-Jul-2025 11:41 AM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,3013973,SRIKANTA BISWAL,28-Jul-2025 03:59 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,3014800,S T INFRA,28-Jul-2025 01:26 PM,Rejected-Finance,UNSUCCESSFUL,23-Mar-2026 11:29 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,3015482,TIRUMALA TRADERS PROP-CH SRINU,28-Jul-2025 04:46 PM,Accepted-AOC,SUCCESSFUL,23-Mar-2026 11:31 AM,,,,,,,,,,,,,,,,,,,,,AOC
