Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
PROJECT ADMINISTRATOR,ITDA SUNDARGARH,1.0,ICICI BANK,28-Oct-2025 11:00 AM,12-Nov-2025 11:00 AM,28-Oct-2025 11:00 AM,11-Nov-2025 05:00 PM,NA ,NA ,28-Oct-2025 11:00 AM,11-Nov-2025 05:00 PM,"28,014",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,ST and SC Development Deptt||ITDA Sundergarh,ITDASNG-04/2025-2026,2025_STSCD_120098_10,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Construction of twin staff quarters (2 units non teaching) at Tileikani Girls High School under Balisankara Block,Construction of twin staff quarters (2 units non teaching) at Tileikani Girls High School under Balisankara Block,AS PER DTCN ,NA ,"28,01,400",Civil Works - Buildings,NA ,Tender,90.0,180.0,SUNDARGARH,770001.0,NA ,NA ,NA ,ITDA SUNDARGARH,No ,No,AOC,COLLECTOR SUNDARGARH,Internal,"PA, ITDA, SUNDARGARH, AEE, ITDA, SUNDARGARH and SE, MI DIVISION, SUNDARGARH",LAXMAN SAHOO,10-Mar-2026 11:37 AM,finsummary_558674.pdf (764.02 KB),COLLECTOR SUNDARGARH,Internal,"PA, ITDA, SUNDARGARH, AEE, ITDA, SUNDARGARH and SE, MI DIVISION, SUNDARGARH",LAXMAN SAHOO,10-Mar-2026 11:33 AM,techsummary_558674.pdf (764.02 KB),1,3171760,ALOK KUMAR NAIK,01-Nov-2025 12:20 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,1.0,3198336.0,RASMITA NAIK,INR,"2,381,470",ST and SC Development Deptt||ITDA Sundergarh,2025_STSCD_120098_10,ITDASNG-04/2025-2026,Construction of twin staff quarters (2 units non teaching) at Tileikani Girls High School under Balisankara Block,10-Mar-2026,"INR 2,381,470",180.0,LAXMAN SAHOO,10-Mar-2026 05:54 PM,SQTileikani.pdf (306.00 KB),AOC,Finance,tender status,LAXMAN SAHOO,19-Nov-2025 11:30 AM,finance_558674.pdf,BOQ Comparative Chart,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"LICENCE, GSTIN, PAN CARD, NO RELATION CERTIFICATE, AFFIDAVITS AND OTHER DOCUMENTS AS PER DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,3209989,BIJAY KUMAR BEHERA,10-Nov-2025 09:37 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3208318,BIMAL BAIGA,10-Nov-2025 09:00 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3212249,BISWAJEET PATTNAIK,11-Nov-2025 12:47 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3211419,CHITTARANJAN HOTA,11-Nov-2025 10:49 AM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3186527,DEEPAK KUMAR TOPPO,05-Nov-2025 09:23 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,3182552,GOPIKRISHNA NAIK,04-Nov-2025 09:12 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,3213432,JAGADISH ROUT,11-Nov-2025 03:42 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,3183628,MAHENDRA KHUKHARI,05-Nov-2025 06:06 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,3210952,MOHAMMAD GULAM SARWAR,11-Nov-2025 08:23 AM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,3189389,MUKESH KUMAR RANA,06-Nov-2025 03:20 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,3198052,PRAVASIS PRADHAN,08-Nov-2025 04:52 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,3203983,PRIYAM KUMAR NAIK,10-Nov-2025 05:28 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,3194079,RABINDRA CHOUDHURY,07-Nov-2025 03:06 PM,Rejected-AOC,NOT QUALIFIED,10-Mar-2026 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
