S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3156478.0,DHANESWAR SAHU,INR,"44,382,125",CE RW I||RWCIRCLE-SAMBALPUR,2025_CERWI_119393_1,RWCSBP-15 OF 2025-26,Construction of Bridge over Local Nallah at 1.050 K.M. on NH-53 to Rengalbeda Road in the District of Sambalpur under SBY for the year 2024-25.,Technical,8 NOS BIDDER,Sujit Behera,29-Oct-2025 12:10 PM,technical_555610.pdf,Sujit Behera,Internal,,Sujit Behera,20-Feb-2026 10:55 AM,finsummary_555610.pdf (26.18 KB),Sujit Behera,Internal,EE ESTIMATOR DAO,Sujit Behera,06-Dec-2025 06:10 PM,11-Dec-2025 11:00 AM,techsummary_555610.pdf (946.91 KB),Finance,8 NOS BIDDER,Sujit Behera,11-Dec-2025 03:23 PM,finance_555610.pdf,BOQ Comparative Chart,23-Mar-2026,"INR 44,382,125",450.0,Sujit Behera,23-Mar-2026 11:43 AM,TECH.pdf (26.00 KB),AOC,1,3156478,DHANESWAR SAHU,26-Oct-2025 10:31 PM,Accepted-AOC,AOC,23-Mar-2026 11:43 AM,AOC,Circle Officer,"RURAL WORKS CIRCLE , SAMBALPUR","5,22,081",Yes,fixed,,Nil,Nil,13-Oct-2025 11:10 AM,28-Oct-2025 11:00 AM,13-Oct-2025 11:10 AM,27-Oct-2025 05:00 PM,13-Oct-2025 11:10 AM ,24-Oct-2025 05:00 PM ,13-Oct-2025 11:10 AM,27-Oct-2025 05:00 PM,11-Dec-2025 11:00 AM,CE RW I||RWCIRCLE-SAMBALPUR,RWCSBP-15 OF 2025-26,2025_CERWI_119393_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, RC, Licence, Affidavit, etc. as per DTCN",1.0,ICICI BANK,Construction of Bridge over Local Nallah at 1.050 K.M. on NH-53 to Rengalbeda Road in the District of Sambalpur under SBY for the year 2024-25.,Construction of Bridge over Local Nallah at 1.050 K.M. on NH-53 to Rengalbeda Road in the District of Sambalpur under SBY for the year 2024-25.,NA ,NA ,"5,22,08,124",Miscellaneous Works,NA ,Tender,90.0,450.0,Kuchinda,768222.0,NA ,NA ,NA ,"RURAL WORKS CIRCLE , SAMBALPUR",No ,No,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3147569,jagadish panda,26-Oct-2025 12:52 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY SYSTEM,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3152647,JISHU KRISHNA PATRA,25-Oct-2025 08:45 PM,Rejected-Finance,L2 BIDDER,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3158476,M/S L.N. CONSTRUCTION,27-Oct-2025 12:46 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY SYSTEM,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3147888,M/S SUMEET & ASSOCIATES,27-Oct-2025 01:09 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY SYSTEM,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3135705,NIHAR RANJAN PATEL,25-Oct-2025 01:23 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY SYSTEM,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3156672,SANJIT KUMAR NAIK,27-Oct-2025 01:30 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY SYSTEM,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3144294,SARATHI KUMAR BARIK,27-Oct-2025 03:54 PM,Rejected-Finance,NOT QUALIFIED IN LOTTERY SYSTEM,20-Feb-2026 10:55 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
