EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"55,960",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,07/2025-26 OLIC (BAM),2025_OLIC_121806_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,24-Nov-2025 12:00 PM,06-Dec-2025 12:00 PM,24-Nov-2025 12:00 PM,05-Dec-2025 05:00 PM,24-Nov-2025 12:00 PM ,04-Dec-2025 05:00 PM ,24-Nov-2025 12:00 PM,05-Dec-2025 05:00 PM,07-Jan-2026 12:00 PM,1.0,ICICI BANK,Bolasara Brahmanchhai-I R/L,Installation and Energisation of L.I. Project.,Please refer Tender documents ,NA ,"55,96,000",Civil Works - Lift Irrigation Schemes,Lift Irrigation Projects ,Tender,365.0,180.0,Bolasara Brahmanchhai under Kabisurya Nagar Block,760006.0,NA ,NA ,NA ,"O/o Executive Engineer, L.I. Division, Berhampur",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of Registration Certificate, PAN, GSTIN, Cost of Bid Online,EMD and JV Details as per DTCN","Executive Engineer, L.I. Division, Berhampur","Executive Engineer, L.I. Division, Berhampur, At- 1st Gate, Po- Panigrahy Pentho, Dist-Ganjam, Odisha, Pin-760006","11,800",0.0,Nil,Nil,No,AOC,"Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur,Assistant Executive Engineer,Civil L.I. Sub Division,Berhampur, Assistant Engineer,Electrical,L.I. Sub Division, Berhampur",AJAY KUMAR MAHAKUD,31-Mar-2026 12:03 PM,finsummary_566483.pdf (490.27 KB),31-Mar-2026,"INR 4,756,895.28",180.0,AJAY KUMAR MAHAKUD,31-Mar-2026 12:06 PM,Package05.pdf (1257.00 KB),Awarded,Technical,Three Bidder are Admitted,AJAY KUMAR MAHAKUD,10-Dec-2025 01:12 PM,,1,3281424,SUSANTA KUMAR BEHERA,05-Dec-2025 01:49 PM,Rejected-AOC,Reject,31-Mar-2026 12:06 PM,Finance,Three Bidder are Admitted,AJAY KUMAR MAHAKUD,08-Jan-2026 11:16 AM,,BOQ Comparative Chart,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,2025_OLIC_121806_5,07/2025-26 OLIC (BAM),Bolasara Brahmanchhai-I R/L,1.0,3280885.0,SUSANTA KUMAR MOHANTY,INR,"4,756,895.28","Executive Engineer,L.I.Division,Berhampur",Internal,"Estimator,L.I.Division,Berhampur,Divisional Accountant,L.I.Division,Berhampur,Assistant Executive Engineer,Civil L.I. Sub Division,Berhampur, Assistant Engineer,Electrical,L.I. Sub Division, Berhampur",AJAY KUMAR MAHAKUD,06-Jan-2026 07:50 PM,07-Jan-2026 12:00 PM,techsummary_566483.pdf (434.70 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Registration Documents of JV, Forms- A to G etc as per DTCN",,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3282087,Susanta Kumar Gouda,05-Dec-2025 02:46 PM,Rejected-AOC,Reject,31-Mar-2026 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3280885,SUSANTA KUMAR MOHANTY,05-Dec-2025 11:28 AM,Accepted-AOC,Accept,31-Mar-2026 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
