Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Odisha Tourism Devl. Corp.,2025_OTDC_123334_1,BP-I/23/2025-26 Dt. 29.11.2025,Repair and Renovation of Way Side Amenity Centre at Kapilas Road in Dhenkanal Dist.,1.0,3325726.0,Arun Kumar Das,INR,"1,662,866.12",S K Behera,Internal,"S.K.JENA, A.S. SWAIN, D. MALIK",Sunil Kumar Behera,20-Jan-2026 05:57 PM,techsummary_571996.pdf (1719.79 KB),02-Mar-2026,"INR 1,662,866.12",30.0,Subrat Kumar Jena,02-Mar-2026 03:16 PM,wackapilasworkorder.pdf (572.00 KB),WORK ORDER,Finance,BIDDER LIST,Subrat Kumar Jena,18-Jan-2026 02:04 PM,finance_571996.pdf,BOQ Comparative Chart,S BEHERA,Internal,"S JENA, A S SWAIN",Subrat Kumar Jena,02-Mar-2026 03:12 PM,finsummary_571996.pdf (403.27 KB),1,3325726,Arun Kumar Das,24-Dec-2025 01:02 PM,Accepted-AOC,SUCCESSFUL BIDDER,02-Mar-2026 03:16 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"19,560",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Repair and Renovation of Way Side Amenity Centre at Kapilas Road in Dhenkanal Dist.,Date,,"6,000","1,080",Nil,Nil,No,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",Repair and Renovation of Way Side Amenity Centre at Kapilas Road in Dhenkanal Dist.,Repair and Renovation of Way Side Amenity Centre at Kapilas Road in Dhenkanal Dist.,As per DTCN ,NA ,"19,56,000",Civil Works - Buildings,NA ,Tender,180.0,30.0,Kapilas Road,759016.0,NA ,NA ,NA ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,Odisha Tourism Devl. Corp.,BP-I/23/2025-26 Dt. 29.11.2025,2025_OTDC_123334_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,17-Dec-2025 09:00 AM,26-Dec-2025 11:30 AM,17-Dec-2025 09:00 AM,24-Dec-2025 05:00 PM,17-Dec-2025 09:00 AM ,21-Dec-2025 05:00 PM ,17-Dec-2025 09:00 AM,24-Dec-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3325527,SBL CONSTRUCTION,24-Dec-2025 12:36 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 03:12 PM,AOC,,,.pdf,Other documents as per DTCN,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3321213,SRI RABI NARAYAN SAHOO,21-Dec-2025 09:40 PM,Rejected-AOC,SUCCESSFUL BIDDER,02-Mar-2026 03:16 PM,AOC,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3325651,SUBASH CHANDRA BEHERA,24-Dec-2025 12:59 PM,Rejected-Finance,UNSUCCESSFUL BIDDER IN TRANSPARENT LOTTERY SYSTEM,02-Mar-2026 03:12 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
