Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
17-Dec-2025 05:00 PM,23-Dec-2025 01:00 PM,17-Dec-2025 05:00 PM,22-Dec-2025 05:00 PM,NA ,NA ,17-Dec-2025 05:00 PM,22-Dec-2025 05:00 PM,"SE, M.I. Division, Keonjhar","SE, M.I. Division, Keonjhar","32,630",Yes,percentage,1.0%,Nil,Nil,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||EE M.I. Division Keonjhar",Bid ID No. 08 SEMID (KJR/ 2025-2026) Dt. 08.12.2025,2025_CEMIB_123399_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Construction of Kundadora-ll Check Dam near village Kundadora in Joda Block of Keonjhar District under MATY Scheme for the year 2025-2026,Construction of Kundadora-ll Check Dam near village Kundadora in Joda Block of Keonjhar District under MATY Scheme for the year 2025-2026,Please refer Tender documents. ,NA ,"32,63,000",Civil Works - Others,NA ,Tender,90.0,180.0,Joda Block of Keonjhar District,758001.0,NA ,NA ,NA ,"Office of the SE, M.I. Division, Keonjhar",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD, GST, PAN, Norelation Certificate, Affidavit and Other Documents as per DTCN",AOC,"SE MI Division, Keonjhar",Internal,,Rashmi Rekha Chattar,09-Mar-2026 07:02 PM,finsummary_572105.pdf (507.27 KB),"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||EE M.I. Division Keonjhar",2025_CEMIB_123399_1,Bid ID No. 08 SEMID (KJR/ 2025-2026) Dt. 08.12.2025,Construction of Kundadora-ll Check Dam near village Kundadora in Joda Block of Keonjhar District under MATY Scheme for the year 2025-2026,1.0,3323233.0,ASWINI KUMAR PATTNAIK,INR,"3,273,140",Finance,6 Nos bidder submitted,Rashmi Rekha Chattar,27-Dec-2025 07:00 PM,,BOQ Comparative Chart,09-Mar-2026,"INR 3,273,140",180.0,Rashmi Rekha Chattar,09-Mar-2026 07:07 PM,NIT.pdf (507.00 KB),1,3323233,ASWINI KUMAR PATTNAIK,22-Dec-2025 04:33 PM,Accepted-AOC,qualified,09-Mar-2026 07:07 PM,"SE MI Division, Keonjhar",Internal,,Rashmi Rekha Chattar,09-Mar-2026 06:57 PM,techsummary_572105.pdf (507.27 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3322607,KALPATARU DAS,22-Dec-2025 02:25 PM,Rejected-AOC,Dis qualified,09-Mar-2026 07:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3323001,Pabitra Kumar Sahoo,22-Dec-2025 03:48 PM,Rejected-AOC,Dis qualified,09-Mar-2026 07:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3323249,RAMESH KHATUA,22-Dec-2025 04:38 PM,Rejected-AOC,Dis qualified,09-Mar-2026 07:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3322584,SS ENGINEERING,22-Dec-2025 02:14 PM,Rejected-AOC,Dis qualified,09-Mar-2026 07:07 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3322408,SUSHANTA KUMAR MAJHI,22-Dec-2025 01:44 PM,Rejected-AOC,Dis qualified,09-Mar-2026 07:07 PM,,,,,,,AOC
