S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage
1.0,3005600.0,ASHOK KUMAR LODHA,INR,40.82,COLLECTOR,Internal,RTODSWODLO,Durga Charan Beshra,21-Mar-2026 12:35 PM,finsummary_545594.pdf (1071.77 KB),Technical,TENDER DOCUMENT SUBMITTED,Durga Charan Beshra,06-Aug-2025 06:25 PM,technical_545594.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2025_OSCSC_115360_1,2246 dt. 04.07.2025,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Lakhanpur Block,Finance,Ashok Kumar Lodha is Qualified in Financial Bid,Durga Charan Beshra,21-Mar-2026 12:29 PM,finance_545594.pdf,BOQ Comparative Chart,COLLECTOR JHARSUGUDA,Internal,RTO JHARSUGUDA DSWO JHARSUGUDA DLO JHARSUGUDA CSO JHARSUGUDA,Durga Charan Beshra,06-Aug-2025 06:27 PM,07-Aug-2025 11:30 AM,techsummary_545594.pdf (816.12 KB),21-Mar-2026,INR 40.82,380.0,Durga Charan Beshra,21-Mar-2026 12:40 PM,LAKHANPURBLOCK.pdf (595.00 KB),SELECTED FOR LAKHANPUR BLOCK,1,3005600,ASHOK KUMAR LODHA,28-Jul-2025 04:50 PM,Accepted-AOC,SELECTED,21-Mar-2026 12:40 PM,AOC,1,Fee/PreQual/Technical,.pdf,Level-II Transport Contractor Lakhanpur Block,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Lakhanpur Block,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Lakhanpur Block,Level-II Transport Contractor of Custom Milled Rice CMR from RRC to Retail Centre FPS under OSCSC Ltd in Jharsuguda for the biennial 2025-27 Lakhanpur Block ,NA ,0.0,Handling and Transportation,NA ,Tender,610.0,NA ,"OFFICE OF THE CSO-cum-DISTRICT MANAGER, JHARSUGUDA",768204.0,"OFFICE OF THE CSO-cum-DISTRICT MANAGER, JHARSUGUDA ","OFFICE OF THE CSO-cum-DISTRICT MANAGER, JHARSUGUDA ",16-Jul-2025 11:00 AM ,"MINI CONFERENCE HALL OF COLLECTORATE , JHARSUGUDA",No ,No,"5,900",0.0,Nil,Nil,No,"2,78,140",No,fixed,,Nil,Nil,"CSO-CUM-DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA","OFFICE OF THE CSO-cum-DISTRICT MANAGER, JHARSUGUDA",1.0,Correction of Tagged Unit,Other,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2246 dt. 04.07.2025,2025_OSCSC_115360_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,10-Jul-2025 09:00 AM,29-Jul-2025 11:00 AM,10-Jul-2025 09:00 AM,28-Jul-2025 05:30 PM,10-Jul-2025 09:00 AM ,28-Jul-2025 05:00 PM ,10-Jul-2025 09:00 AM,28-Jul-2025 05:30 PM,07-Aug-2025 11:30 AM,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3005611,JAI BAJRANGBALI TRANSPORT,28-Jul-2025 04:52 PM,Not Admitted-Finance,Not qualified for AOC,21-Mar-2026 12:29 PM,AOC,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
