S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, GST, EMD, PAN,RC,Affidavit regarding correctness","Chief Construction Engineer,R.W Circle KPD-JJP","O/o CCE,R.W Circle,Kendrapara-Jajpur","1,26,146",Yes,percentage,1.0%,Nil,Nil,01-Jan-2024 05:55 PM,11-Jan-2024 11:30 AM,01-Jan-2024 05:55 PM,10-Jan-2024 05:00 PM,01-Jan-2024 05:55 PM ,09-Jan-2024 02:00 PM ,01-Jan-2024 05:55 PM,10-Jan-2024 05:00 PM,22-Jan-2024 05:30 PM,"10,000",0.0,Nil,Nil,No,Construction and maintenance of Burusahi Road under TRIP in the dist of Jajpur.,Construction of road work under TRIP,Please refer tender documents ,NA ,"1,26,14,607",Civil Works - Roads,NA ,Tender,90.0,180.0,Jajpur,755001.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,1.0,Corrigendum,Other,,CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-44/23,2023_CERWI_98975_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,2385777,CHITTA RANJAN MUDULI,10-Jan-2024 03:26 PM,Rejected-Finance,L1 bidder,20-May-2024 03:47 PM,24-Mar-2026,"INR 10,723,677",180.0,Satyajit Dalai,24-Mar-2026 05:22 PM,burusahi.pdf (267.00 KB),The work has been awarded to Yashobanta Nayak,CCE,Internal,,Puspanjali Behera,19-Jan-2024 04:59 PM,22-Jan-2024 05:30 PM,techsummary_482049.pdf (873.17 KB),Finance,04 no of bidders have participated,Puspanjali Behera,22-Jan-2024 06:41 PM,,BOQ Comparative Chart,CE RW I||RWCIRCLE-KENDRAPARA,2023_CERWI_98975_18,Tender Online RCK-44/23,Construction and maintenance of Burusahi Road under TRIP in the dist of Jajpur.,Technical,04 no of bidders have participated,Puspanjali Behera,11-Jan-2024 12:34 PM,,CCE,Internal,,Puspanjali Behera,20-May-2024 03:47 PM,finsummary_482049.pdf (115.26 KB),1.0,2385371.0,YASHOBANTA NAYAK,INR,"10,723,677",AOC
2.0,ICICI NEFT/RTGS,,,.pdf,"Labour license, Similar nature of work, Work in hand, Annual Turn Over, No relation certificate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2384745,KALPATARU SAHOO,09-Jan-2024 09:53 PM,Rejected-Finance,L1 bidder,20-May-2024 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Machinery own obtained on hire Balance sheet, Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2384629,RABI NARAYAN SAHOO,09-Jan-2024 09:05 PM,Rejected-Finance,L1 bidder,20-May-2024 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2385371,YASHOBANTA NAYAK,10-Jan-2024 02:56 PM,Accepted-AOC,The work has been awarded to Yashobanta Nayak,24-Mar-2026 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
