EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"14,291",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,"BDO, raighar","Panchayat Samiti,Raighar",Const. of Additional Class Room at PS Kaudipara,Const. of Additional Class Room at PS Kaudipara,Please refer Tender documents. ,NA ,"14,29,102",Civil Works - Buildings,NA ,Tender,90.0,180.0,Raighar,764074.0,NA ,NA ,NA ,"O/o The Panchayat Samiti, Raighar",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST, PAN, Liscence, Affidavit, etc as mentioned in the DTCN","6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nabarangpur||RAIGHAR Block,BDO/RGH/01/25-26,2025_PRBRI_115173_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,16-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,16-Jul-2025 10:00 AM,30-Jul-2025 05:30 PM,NA ,NA ,16-Jul-2025 10:00 AM,30-Jul-2025 05:30 PM,AOC,BDO Raighar,Internal,"BDO,ABDO,AEE,Durga charan handah, Tanmay pattnaik, Sukanta Meher,ashitosh panda",Ritu Singh,15-Nov-2025 12:20 PM,finsummary_546124.pdf (1559.57 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Nabarangpur||RAIGHAR Block,2025_PRBRI_115173_6,BDO/RGH/01/25-26,Const. of Additional Class Room at PS Kaudipara,1.0,3014988.0,PRAVASH SARKAR (S.C),INR,"1,399,091",Finance,Total Two Bidders have been participated.,siddharth shankar rana,31-Jul-2025 12:49 PM,,BOQ Comparative Chart,18-Dec-2025,"INR 1,399,091",180.0,BIJAYA KUMAR SETHI,06-Mar-2026 11:26 AM,KAUDIPARA.pdf (2426.00 KB),ISSUE F WORK ORDER,1,3014988,PRAVASH SARKAR (S.C),29-Jul-2025 06:46 PM,Accepted-AOC,ACCEPTED,06-Mar-2026 11:26 AM,BDO Raighar,Internal,"BDO Raighar, ABDO, AEE,tanmaya pattnaik JE, Durga charan Hansdah JE, Ashutosh Panda JE,Sukanta Meher JE",Ritu Singh,15-Nov-2025 11:31 AM,techsummary_546124.pdf (1559.57 KB),AOC
,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3014277,SARAT CHANDRA JENA,29-Jul-2025 04:51 PM,Rejected-AOC,REJECTED,06-Mar-2026 11:26 AM,,,,,,,AOC
