Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Civil, Electrical license, Rig documents,Joint venture, Affidavit,EMD,Paper cost as pkg require","Executive Engineer, L.I.Division, Jajpur Road","O/O Executive Engineer, L.I.Division, Jajpur Road","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",1278_OLIC_18_07_25,2025_OLIC_116177_26,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,Yes,PKG26,Revival and restoration of Raghunathpur I TW under Binjharpur Block in Jajpur District,Please refer to the DTCN ,NA ,"14,64,777",Civil Works - Lift Irrigation Schemes,Electrical works ,Tender,180.0,90.0,Jajpur Road,755019.0,NA ,NA ,NA ,"O/O Executive Engineer, L.I.Division, Jajpur Road",No ,No,1.0,ICICI BANK,29-Jul-2025 03:00 PM,06-Aug-2025 11:00 AM,29-Jul-2025 03:00 PM,05-Aug-2025 05:00 PM,29-Jul-2025 03:00 PM ,04-Aug-2025 05:00 PM ,29-Jul-2025 03:00 PM,05-Aug-2025 05:00 PM,18-Nov-2025 04:00 PM,"14,648",Yes,percentage,1.0%,Nil,Nil,AOC,15-Dec-2025,"INR 1,469,344",90.0,AJAYA KUMAR MISHRA,01-Mar-2026 04:39 PM,PKG26.pdf (46.00 KB),REvival and restoration of Raghunathpur I TW under Binjharpur Block,1,3022465,ANIL KUMAR SAMANTARAY,05-Aug-2025 11:21 AM,Rejected-Technical,Disqualified due to improper documentation,18-Nov-2025 03:55 PM,Ajaya Kumar Mishra,Internal,Purusottam Vishwakarma and Saroj Kumar Mohanty,AJAYA KUMAR MISHRA,18-Nov-2025 03:55 PM,18-Nov-2025 04:00 PM,techsummary_547782.pdf (29.96 KB),Finance,Opened Successfully,AJAYA KUMAR MISHRA,21-Nov-2025 06:12 PM,,BOQ Comparative Chart,Technical,Opened Successfully,PURUSOTTAM VISHWAKARMA,13-Aug-2025 11:16 AM,technical_547782.pdf,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",2025_OLIC_116177_26,1278_OLIC_18_07_25,PKG26,Ajaya Kumar Mishra,Internal,Purusottam Vishwakarma and Saroj Kumar Mohanty,AJAYA KUMAR MISHRA,08-Dec-2025 05:52 PM,finsummary_547782.pdf (43.64 KB),1.0,3022605.0,KALYANI SAHOO,INR,"1,469,344",AOC
,,.pdf,DTCN should be filled in capital letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3021927,CHITTARANJAN SAMAL,02-Aug-2025 08:53 PM,Rejected-Technical,Disqualified due to Non submision of Experience certificate,18-Nov-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3023527,Jugal Kishor sabar,04-Aug-2025 11:46 PM,Rejected-Finance,Being L2,08-Dec-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3022605,KALYANI SAHOO,04-Aug-2025 09:02 PM,Accepted-AOC,Being accepted the Bid,01-Mar-2026 04:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3023467,Raj Kishore Parida,04-Aug-2025 09:27 PM,Rejected-Technical,Disqualified due to Non submision of Experience certificate,18-Nov-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3018299,"SENNIMALAI GOUNDER DORAISWAMY,PROP- MAHENDRA BOREWELL",05-Aug-2025 03:56 PM,Rejected-Finance,Being L3,08-Dec-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3024096,SUCHISMITA PADHI,05-Aug-2025 09:51 AM,Rejected-Technical,Disqualified due to Non submision of Experience certificate,18-Nov-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
