EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,791",Yes,fixed,,Nil,Nil,"EXECUTIVE OFFICER,BIRMITRAPUR MUNICIPALITY","O/O.EXECUTIVE OFFICER,BIRMITRAPUR MUNICIPALITY","4,000",0.0,Nil,Nil,No,Municipal Bodies||Birmitrapur Municipality,EO/BRMP/03/2025-26,2026_ORULB_125214_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,31-Jan-2026 10:00 AM,11-Feb-2026 11:30 AM,31-Jan-2026 10:00 AM,10-Feb-2026 05:00 PM,NA ,NA ,31-Jan-2026 10:00 AM,10-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents as per DTCN,pot hole repair and drain slab casting from NH-143 fish market towards BRI club main gate via mangala mandir in W.No-5 of Biramitrapur Municipality,pot hole repair and drain slab casting from NH-143 fish market towards BRI club main gate via mangala mandir in W.No-5 of Biramitrapur Municipality,Please refer Tender documents. ,NA ,"6,79,130",Civil Works - Others,NA ,Rate Contract,90.0,60.0,BIRMITRAPUR MUNICIPALITY,770033.0,NA ,NA ,NA ,"O/O.EXECUTIVE OFFICER,BIRMITRAPUR MUNICIPALITY",No ,No,AOC,chairman,Internal,,RAKSHEE HARIJAN,26-Mar-2026 05:42 PM,finsummary_578348.pdf (42.08 KB),Municipal Bodies||Birmitrapur Municipality,2026_ORULB_125214_9,EO/BRMP/03/2025-26,pot hole repair and drain slab casting from NH-143 fish market towards BRI club main gate via mangala mandir in W.No-5 of Biramitrapur Municipality,1.0,3385515.0,ASHOK SUNANI,INR,"495,742",Finance,open,RAKSHEE HARIJAN,26-Mar-2026 04:48 PM,,BOQ Comparative Chart,1,3385515,ASHOK SUNANI,07-Feb-2026 10:49 PM,Accepted-AOC,Sc Contractor,26-Mar-2026 05:45 PM,26-Mar-2026,"INR 495,742",60.0,RAKSHEE HARIJAN,26-Mar-2026 05:28 AM,600.pdf (1382.00 KB),Chairman,Internal,,RAKSHEE HARIJAN,26-Mar-2026 05:27 PM,techsummary_578348.pdf (42.08 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3389204,BIKRANT SAHOO,09-Feb-2026 10:35 PM,Rejected-AOC,Reject,26-Mar-2026 05:45 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3390918,DEEPAK KUMAR THAKUR,10-Feb-2026 03:13 PM,Rejected-AOC,Reject,26-Mar-2026 05:45 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3390330,MOHAMMAD FAHIM AKHTAR,10-Feb-2026 12:58 PM,Rejected-AOC,Reject,26-Mar-2026 05:45 PM,,,,,,,,,,,,,AOC
