S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3278070.0,MAA BASULEI CONSTRUCTION,05-Dec-2025 12:04 PM,Accepted-AOC,The work has been awarded to Maa Basulei Construction,23-Mar-2026 05:16 PM,1.0,3278070.0,MAA BASULEI CONSTRUCTION,INR,"51,343,637",CE RW I||RWCIRCLE-KENDRAPARA,2025_CERWI_121468_31,Tender Online RCK-17/25,Improvement to NH-16 to Deuli Hilltop Road via Kumari Village under Impvt. to -Existing RD road in the Dist. of Jajpur for the year 2025-26.,23-Mar-2026,"INR 51,343,637",270.0,Satyajit Dalai,23-Mar-2026 05:16 PM,deuli.pdf (655.00 KB),The work has been awarded to Maa Basulei Construction,CCE,Internal,PA to CCE RW Circle Kendrapara-Jajpur S.E R.W Division Kendrapara DAO R.W Division Jajpur,Nibedita Nayak,21-Jan-2026 11:24 AM,27-Jan-2026 03:00 PM,techsummary_566813.pdf (3222.20 KB),Finance,02 no of bidders have been participated.,Satyajit Dalai,27-Jan-2026 04:40 PM,,BOQ Comparative Chart,CCE,Internal,,Satyajit Dalai,23-Mar-2026 05:10 PM,finsummary_566813.pdf (117.41 KB),Technical,02 no of bidders have been participated,Nibedita Nayak,06-Dec-2025 01:08 PM,,AOC,1.0,ICICI BANK,25-Nov-2025 01:00 PM,06-Dec-2025 11:00 AM,25-Nov-2025 01:00 PM,05-Dec-2025 05:00 PM,25-Nov-2025 01:00 PM ,05-Dec-2025 02:00 PM ,25-Nov-2025 01:00 PM,05-Dec-2025 05:00 PM,27-Jan-2026 03:00 PM,"10,000",0.0,Nil,Nil,No,Improvement to NH-16 to Deuli Hilltop Road via Kumari Village under Impvt. to -Existing RD road in the Dist. of Jajpur for the year 2025-26.,Construction of road works,please refer tender documents ,NA ,"4,89,35,986",Civil Works - Roads,NA ,Tender,90.0,270.0,Jajpur,755001.0,NA ,NA ,NA ,"O/o CCE,R.W Circle,Kendrapara-Jajpur",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, GST, EMD PAN,RC,Affidavit regarding correctness","4,89,360",Yes,percentage,1.0%,Nil,Nil,"Chief Construction Engineer,R.W Circle KPD-JJP","O/o CCE,R.W Circle,Kendrapara-Jajpur",CE RW I||RWCIRCLE-KENDRAPARA,Tender Online RCK-17/25,2025_CERWI_121468_31,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2.0,3280207.0,SRI KRISHNA CONSTRUCTION,04-Dec-2025 09:45 PM,Rejected-Finance,L2 bidder,23-Mar-2026 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Labour license, Similar nature of work, Work in hand, Annual Turn Over, No relation certificate",,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery own obtained on hireBalance sheet, Bidder Contact address and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
