Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Executive Engineer,Internal,"Estimator,DAO-I,Executive Engineer",Gobinda Chandra Tudu,29-Nov-2025 06:47 PM,techsummary_564328.pdf (93.44 KB),16-Mar-2026,"INR 422,019",30.0,Gobinda Chandra Tudu,16-Mar-2026 06:15 PM,agmnt.pdf (458.00 KB),agmnt value,1,3242181,BASANTI PARIDA,20-Nov-2025 04:05 PM,Accepted-AOC,Qualified in transparent lottery,16-Mar-2026 06:15 PM,1.0,3242181.0,BASANTI PARIDA,INR,"422,019",Finance,All bidders are admitted for Technical Evaluation.,Rupabanya Naik,21-Nov-2025 07:02 PM,finance_564328.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Estimator,DAO-I,Executive Engineer",Gobinda Chandra Tudu,16-Mar-2026 06:08 PM,finsummary_564328.pdf (118.25 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR - II,2025_CERWI_121262_1,Online Tender 11 RWD-UKT 2025-26 (03),Maintenance and repair of Police Station Office Building at (Jharigam and Chandahandi) for the year 2025-26.,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid RC, PAN, Valid GST, Caste, Affidavits, and Other Documents as per DTCN","2,000",0.0,Nil,Nil,No,Maintenance and repair of Police Station Office Building at (Jharigam and Chandahandi) for the year 2025-26.,Maintenance and repair of Police Station Office Building at (Jharigam and Chandahandi) for the year 2025-26.,NA ,NA ,"4,96,435",Civil Works - Buildings,NA ,Tender,90.0,30.0,Umerkote,764073.0,NA ,NA ,NA ,"O/o the EE RWD-II, Nabarangpur, Umerkote",No ,No,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR - II,Online Tender 11 RWD-UKT 2025-26 (03),2025_CERWI_121262_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,14-Nov-2025 06:30 PM,21-Nov-2025 11:00 AM,14-Nov-2025 06:30 PM,20-Nov-2025 05:00 PM,14-Nov-2025 06:30 PM ,19-Nov-2025 01:00 PM ,14-Nov-2025 06:30 PM,20-Nov-2025 05:00 PM,"4,965",Yes,fixed,,Nil,Nil,"EE RWD-II, Nabarangpur, Umerkote","O/o the Executive Engineer, Rural Works Division-II, Nabarangpur, Umerkote",AOC
,,,,,,,,,,,,,2,3242233,PRADEEP KUMAR SAMANTRAY,20-Nov-2025 04:46 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3240655,Rameswar Gond,20-Nov-2025 01:52 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3240160,RAM KRISHNA MANDAL,20-Nov-2025 08:29 AM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3241086,SANTOSH KUMAR SWAIN,20-Nov-2025 01:17 PM,Rejected-AOC,Disqualified in transparent lottery,16-Mar-2026 06:15 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
