EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"7,35,240",Yes,fixed,,Nil,Nil,Chief Construction Engineer,"Office of the Chief Construction Engineer Rural Works Circle, Rayagada, At Raniguda, near Hatipathara road",Construction of Lalibi to Dumupadu road in the District of Rayagada under MMSY-Transferred Road Improvement Programme (MMSY-TRIP) for the year 2024-25,Construction of Lalibi to Dumupadu road in the District of Rayagada under MMSY-Transferred Road Improvement Programme (MMSY-TRIP) for the year 2024-25,NA ,NA ,"7,35,23,626",Civil Works - Roads,NA ,Tender,90.0,360.0,Rayagada,765001.0,NA ,NA ,NA ,"Rural Works Circle, Rayagada",No ,No,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-RAYAGADA,NCB15RWCRGDA202526,2025_CERWI_117717_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Affidavit GSTIN PAN RC Annual Turnover Experience Machinery and other papers as per DTCN,1.0,ICICI BANK,05-Sep-2025 06:00 PM,17-Sep-2025 11:00 AM,05-Sep-2025 06:00 PM,16-Sep-2025 05:00 PM,05-Sep-2025 06:00 PM ,15-Sep-2025 05:00 PM ,05-Sep-2025 06:00 PM,16-Sep-2025 05:00 PM,21-Nov-2025 11:00 AM,AOC,Technical,VERIFIED,Arjuna Muduli,17-Sep-2025 01:10 PM,,CE RW I||RWCIRCLE-RAYAGADA,2025_CERWI_117717_1,NCB15RWCRGDA202526,Construction of Lalibi to Dumupadu road in the District of Rayagada under MMSY-Transferred Road Improvement Programme (MMSY-TRIP) for the year 2024-25,OFFICE OF THE CCE RAYAGADA,Internal,"CCE Rayagada, Executive Engineer RW Division Rayagada, DAO Rayagada, PA to CCE and AE Esitmator RW Circle Rayagada",Binod Behari Das,31-Dec-2025 05:26 PM,finsummary_551642.pdf (405.81 KB),1.0,3074921.0,KARUNAKAR BEHERA,INR,"62,502,434.794",1,3083317,AKHIL KUMAR DAS,16-Sep-2025 01:59 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,17-Mar-2026,"INR 62,502,434.794",360.0,Binod Behari Das,17-Mar-2026 01:30 PM,1157.pdf (547.00 KB),Work Awarded to Karunakar Behera,"Chief Construction Engineer,RW Circle Rayagada",Internal,"CCE Rayagada, Executive Engineer RW Division Rayagada, DAO Rayagada, PA to CCE and AE Esitmator RW Circle Rayagada",Binod Behari Das,17-Nov-2025 08:04 PM,21-Nov-2025 11:00 AM,techsummary_551642.pdf (10321.43 KB),Finance,Verified.,Santoshi Mahapatra,21-Nov-2025 12:45 PM,finance_551642.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3070740,ALLAPA AKHIL KUMAR,12-Sep-2025 02:50 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3071131,AMRES SAI CONSTRUCTION PVT. LTD.,13-Sep-2025 11:43 AM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3080551,Ashis Kumar Padhy,16-Sep-2025 01:08 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3075007,Ch Mohan Rao,16-Sep-2025 10:18 AM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3082025,JAY PRAKASH SHARMA,16-Sep-2025 01:25 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3074921,KARUNAKAR BEHERA,16-Sep-2025 09:46 AM,Accepted-AOC,Work Awarded to Karunakar Behera,17-Mar-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3080572,KRISHNA CHANDRA NIMALU,16-Sep-2025 12:54 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,3080777,KRUSHNA CHANDRA BIDIKA,16-Sep-2025 01:16 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,10,3079923,Lingaraj Behera,16-Sep-2025 10:44 AM,Rejected-AOC,Work Awarded to Karunakar Behera,17-Mar-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,11,3069996,MANOJ KUMAR CHOUDHURY,11-Sep-2025 04:41 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,12,3083563,MS ARJUN CONSTRUCTION,16-Sep-2025 04:05 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,13,3079458,Niranjan Padhi,16-Sep-2025 04:45 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,14,3075985,RABINDRA MOHARANA,15-Sep-2025 05:28 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,15,3078392,RAMANI RANJAN PATI,13-Sep-2025 01:30 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,16,3079449,Sanjay Kumar Mishra,16-Sep-2025 02:59 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,17,3079480,SOLEELO KUMAR SENAPATI,16-Sep-2025 10:52 AM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,18,3076008,Surendra Maharana,15-Sep-2025 05:36 PM,Rejected-Finance,Reject,31-Dec-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,AOC
