Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
31-Mar-2026,"INR 974,728.72",60.0,Barun Kumar Sa,31-Mar-2026 01:19 PM,29.pdf (510.00 KB),Work order issued,1.0,3417350.0,SUJIT KUMAR AGARWAL,INR,"974,728.72",Municipal Bodies||Kuchinda NAC,2026_ORULB_126404_29,KCDA/NAC-9/2025-26,Laying of Drain Cover Slab Drain from Khirod chill House to Tubewell in Ward No-11,1,3417308,AMIT AGRAWAL,03-Mar-2026 11:58 AM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,Finance,Admitted,Nilamadhab Nag,09-Mar-2026 12:52 PM,finance_582371.pdf,BOQ Comparative Chart,Pradyut Kumar Mohanty,Internal,"Barun Kumar Sa, Nilamadhab Nag , Manaranjan Suna",Barun Kumar Sa,30-Mar-2026 11:09 AM,finsummary_582371.pdf (629.69 KB),Pradyut Kumar Mohanty,Internal,"Barun Kumar Sa, Nilamadhab Nag,Manaranjan Suna",Barun Kumar Sa,25-Mar-2026 01:04 PM,techsummary_582371.pdf (633.47 KB),AOC,Municipal Bodies||Kuchinda NAC,KCDA/NAC-9/2025-26,2026_ORULB_126404_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"9,747",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,Laying of Drain Cover Slab Drain from Khirod chill House to Tubewell in Ward No-11,Laying of Drain Cover Slab Drain from Khirod chill House to Tubewell in Ward No-11,As per DTCN ,NA ,"9,74,728",Civil Works - Others,NA ,Tender,90.0,60.0,Ward No-11 NAC Kuchinda,768222.0,NA ,NA ,NA ,OFFICE OF THE NAC KUCHINDA,No ,No,"4,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,"At/Po/Ps-Kuchinda,Dist-Sambalpur,Odisha",23-Feb-2026 10:00 AM,06-Mar-2026 10:00 AM,23-Feb-2026 10:00 AM,05-Mar-2026 05:30 PM,23-Feb-2026 10:00 AM ,05-Mar-2026 05:30 PM ,23-Feb-2026 10:00 AM,05-Mar-2026 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,2,3418372,AMIT PRATAP SINGH,05-Mar-2026 02:17 AM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,3,3418160,BISHAL AGRAWAL,05-Mar-2026 12:47 AM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3419080,GOBINDA SAHOO,05-Mar-2026 07:47 AM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,3418550,GOVIND MEHER,04-Mar-2026 07:59 PM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,3419232,LAXMI AGRAWAL,05-Mar-2026 11:16 AM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,3418206,ROHIT AGRAWAL,04-Mar-2026 01:57 PM,Rejected-AOC,Rejected,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,3417350,SUJIT KUMAR AGARWAL,04-Mar-2026 03:22 AM,Accepted-AOC,Awarded through lottery system,31-Mar-2026 01:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
