Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Balangir",07 (BGR)/ 2025-26,2026_CEMIB_125276_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,Construction of Samleidarha Check Dam in Saintala Block of Balangir District Under The scheme MATY 3.0 for the year 2025-26,Construction of Samleidarha Check Dam in Saintala Block of Balangir District Under The scheme MATY 3.0 for the year 2025-26,Please refer tender documents ,NA ,"84,14,574",Civil Works - Water Works,NA ,Tender,90.0,90.0,Saintala,767032.0,NA ,NA ,NA ,"O/o the SE, M.I. Division,Balangir",No ,No,1.0,ICICI BANK,"84,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Valid RC,valid GST,Valid PAN,Affidavit,NRC,Tender Cost,EMD,any other docs as per DTCN","SE, M.I. Division,Balangir","O/o the SE, M.I. Division,Balangir",02-Feb-2026 10:00 AM,12-Feb-2026 10:00 AM,02-Feb-2026 10:00 AM,11-Feb-2026 05:00 PM,NA ,NA ,02-Feb-2026 10:00 AM,11-Feb-2026 05:00 PM,16-Feb-2026 10:00 AM,AOC,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Balangir",2026_CEMIB_125276_9,07 (BGR)/ 2025-26,Construction of Samleidarha Check Dam in Saintala Block of Balangir District Under The scheme MATY 3.0 for the year 2025-26,Technical,RN SETHI,Rabindranath Sethi,14-Feb-2026 01:40 PM,technical_578594.pdf,RN SETHI,Internal,,Rabindranath Sethi,31-Mar-2026 12:10 PM,finsummary_578594.pdf (170.18 KB),1.0,3389248.0,SHIBANANDA PANIGRAHI,INR,"9,919,268",31-Mar-2026,"INR 9,919,268",90.0,Rabindranath Sethi,31-Mar-2026 12:13 PM,sameleidarha.pdf (170.00 KB),1,3391086,ABHIJIT PANIGRAHI,10-Feb-2026 04:47 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,RN SETHI,Internal,,Rabindranath Sethi,14-Feb-2026 03:57 PM,16-Feb-2026 10:00 AM,techsummary_578594.pdf (640.87 KB),Finance,RN SETHI,Rabindranath Sethi,31-Mar-2026 11:54 AM,finance_578594.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3392428,ABHISEK PANIGRAHI,11-Feb-2026 02:13 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3391756,ABHISHEK SAHOO,11-Feb-2026 07:31 AM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3392046,ABINASH BAITHARU,11-Feb-2026 11:57 AM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3390150,AMITAV MOHANTY,10-Feb-2026 03:45 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3391956,AMIT KUMAR AGRAWAL,11-Feb-2026 01:11 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3390232,anil kumar mohanty,10-Feb-2026 01:12 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3391885,Ankit Agrawal,11-Feb-2026 11:18 AM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3377543,ANNAPURNA SUPPLIERS,10-Feb-2026 01:52 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3383382,ANURAG PUROHIT,06-Feb-2026 01:16 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3385296,ARUN KUMAR BEHERA,07-Feb-2026 05:41 PM,Rejected-Finance,Rejected,31-Mar-2026 12:10 PM,,,,,,,,,,,,,,AOC
