Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,"6,000",0.0,Nil,Nil,No,"19,900",Yes,fixed,,Nil,Nil,Construction of Kitchen Hall near Kalyan Mandap in W.No.18.,Kitchen Hall,Please refer Tender documents ,NA ,"19,90,000",Civil Works - Buildings,NA ,Tender,90.0,120.0,Brajrajnagar Municipality,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,Municipal Bodies||Brajrajnagar Municipality,BRJNRM -03/2025-26,2025_ORULB_120409_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"Contractor License, T.P., E.M.D. copy, PAN, GST, Affidavit and other relevant documents of this DTCN",1,ICICI BANK,31-Oct-2025 06:00 PM,11-Nov-2025 11:00 AM,31-Oct-2025 06:00 PM,10-Nov-2025 05:00 PM,NA ,NA ,31-Oct-2025 06:00 PM,10-Nov-2025 05:00 PM,01-Dec-2025 11:00 AM,AOC,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Junior Engineer, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,07-Mar-2026 12:57 PM,finsummary_560492.pdf (217.33 KB),Technical,ok,Ranjita Patel,20-Nov-2025 01:09 PM,technical_560492.pdf,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Junior Engineer, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,29-Nov-2025 01:38 PM,01-Dec-2025 11:00 AM,techsummary_560492.pdf (200.28 KB),Finance,ok,Chandramani Swain,01-Dec-2025 04:37 PM,finance_560492.pdf,BOQ Comparative Chart,1,3195619,JAI MAA RAM CHANDI TRADERS,10-Nov-2025 12:51 AM,Rejected-AOC,Rejected,07-Mar-2026 01:01 PM,Municipal Bodies||Brajrajnagar Municipality,2025_ORULB_120409_10,BRJNRM -03/2025-26,Construction of Kitchen Hall near Kalyan Mandap in W.No.18.,1.0,3195529.0,SOURAV TANTY,INR,"1,686,300.06",07-Mar-2026,"INR 1,686,300.06",120.0,Chandramani Swain,07-Mar-2026 01:00 PM,10.pdf (217.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Bills of Quantity,2,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3195529,SOURAV TANTY,09-Nov-2025 03:33 PM,Accepted-AOC,Accepted,07-Mar-2026 01:01 PM,,,,,,,,,,,,,,,,AOC
