Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Municipal Bodies||Baripada Municipality,BPDM-9 OF 2025/2026,2025_ORULB_121073_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,11-Nov-2025 01:00 PM,25-Nov-2025 11:30 AM,11-Nov-2025 01:00 PM,24-Nov-2025 05:00 PM,NA ,NA ,11-Nov-2025 01:00 PM,24-Nov-2025 05:00 PM,Construction of paver road and drain from Sanu Babu house towards Laxmi Sahu house via Abhisekh Babu house in Ward No.3,Construction of paver road and drain from Sanu Babu house towards Laxmi Sahu house via Abhisekh Babu house in Ward No.3,DTCN ,NA ,"12,71,187",Civil Works - Roads,NA ,Tender,120.0,60.0,Baripada Municipality,757001.0,NA ,NA ,NA ,Baripada Municipality,No ,No,"Executive Officer,Baripada Municipality","Executive Officer, Baripada Municipality","7,080",0.0,Nil,Nil,No,"12,750",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD remitted online mode,GST,PAN,Contractor Valid R.C, Labour License as per DTCN",AOC,1,3248281,ABHAS DEY,23-Nov-2025 09:58 PM,Rejected-Finance,Through Lottery Process,02-Mar-2026 06:28 PM,02-Mar-2026,"INR 1,275,150",60.0,Debiprasad Rout,02-Mar-2026 06:34 PM,Agreement.pdf (2423.00 KB),"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasildar Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,02-Mar-2026 06:09 PM,techsummary_563273.pdf (1495.11 KB),Municipal Bodies||Baripada Municipality,2025_ORULB_121073_9,BPDM-9 OF 2025/2026,Construction of paver road and drain from Sanu Babu house towards Laxmi Sahu house via Abhisekh Babu house in Ward No.3,"Executive Officer, Baripada Municipality",Internal,"Municipal Engineer, Baripada Municipality, Asst CT and GST Officer,Baripada Tahasildar Baripada Executive Officer, Baripada Municipality Chairperson, Baripada Municipality",Debiprasad Rout,02-Mar-2026 06:28 PM,finsummary_563273.pdf (304.26 KB),Finance,The 7 bidders have participated and the documents will be placed before the Tender Committee.,Debiprasad Rout,29-Nov-2025 03:50 PM,,BOQ Comparative Chart,1.0,3247306.0,LIPSITA PARIDA,INR,"1,275,150",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavits, Undertakings and any other documents as per DTCN",AOC,2,3249723,DIBYALOCHAN DASH,24-Nov-2025 11:00 AM,Rejected-Finance,Through Lottery Process,02-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,3,3250193,JOYTI RANJAN UPADHYAY,24-Nov-2025 12:33 PM,Rejected-Finance,Through Lottery Process,02-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3247306,LIPSITA PARIDA,24-Nov-2025 04:08 PM,Accepted-AOC,As L1 through Lottery Process,02-Mar-2026 06:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3247797,MD. ISLAM,23-Nov-2025 12:40 PM,Rejected-Finance,Through Lottery Process,02-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3249436,MOHOMOD SHADAB,24-Nov-2025 07:26 AM,Rejected-Finance,Through Lottery Process,02-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3249091,Saurav Gope,23-Nov-2025 09:29 PM,Rejected-Finance,Through Lottery Process,02-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
