Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) FCI BADAMPAHAR to Retail Centers (FPS) for JASHIPUR BLOCK in Mayurbhanj district,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) FCI BADAMPAHAR to Retail Centers (FPS) for JASHIPUR BLOCK in Mayurbhanj district,Refer to tender document ,NA ,"42,77,749",Handling and Transportation,NA ,Tender,180.0,630.0,JASHIPUR BLOCK,757034.0,"O/O-Chief CSO-cum-DM, OSCSC, Mayurbhanj, Baripada ","O/O-Chief CSO-cum-DM, OSCSC, Mayurbhanj, Baripada ",25-Jul-2025 04:00 PM ,"O/O- ADM(Gen), Mayurbhanj, Baripada",No ,No,1.0,ICICI BANK,"District Manager, OSCSC Ltd., Mayurbhanj","District Manager, OSCSC Ltd., Mayurbhanj, BARIPADA",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2016 - 16.07.2025 - Level-II for JASHIPUR BLOCK,2025_OSCSC_115984_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"2,13,887",No,fixed,,Nil,Nil,"5,900",0.0,Nil,Nil,No,23-Jul-2025 06:00 PM,19-Aug-2025 11:00 AM,23-Jul-2025 06:00 PM,18-Aug-2025 05:30 PM,23-Jul-2025 06:00 PM ,25-Jul-2025 03:00 PM ,23-Jul-2025 06:00 PM,18-Aug-2025 05:30 PM,19-Sep-2025 11:30 AM,AOC,"COLLECTOR, MAYURBHANJ",External,"ADM, RTO, DLO, DSWO, CCSO",Pradeep Panda,29-Mar-2026 10:59 PM,finsummary_547100.pdf (198.17 KB),Technical,All admitted for technical bid evaluation.,Pradeep Panda,17-Sep-2025 03:57 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Mayurbhanj,2025_OSCSC_115984_1,2016 - 16.07.2025 - Level-II for JASHIPUR BLOCK,Selection and appointment of Level-II contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) FCI BADAMPAHAR to Retail Centers (FPS) for JASHIPUR BLOCK in Mayurbhanj district,1.0,3037093.0,Dipesh Sahu,INR,60.04,29-Mar-2026,INR 60.04,630.0,Pradeep Panda,30-Mar-2026 06:50 AM,0Proceding697170326L25BLOCK.pdf (198.00 KB),Dipes Sahu has been appointed as Level-II Transport Contractor at the rate of Rs.60.04 per Quintal for Jashipur Block for transportation of food grain from RRC to FPS points,1.0,3037093.0,Dipesh Sahu,17-Aug-2025 02:38 PM,Accepted-AOC,allowed aoc,30-Mar-2026 06:50 AM,Finance,allowed,Pradeep Panda,25-Mar-2026 10:15 PM,,BOQ Comparative Chart,"Collector, Mayurbhanj",External,"DWO, MAYURBHANJ, DLO, MAYURBHANJ, RTO, MAYURBHAJ, DSWO, MAYURBHANJ, CHIEF CSO, MAYURBHANJ",SUVENDU KUMAR ROUT,17-Sep-2025 08:27 PM,19-Sep-2025 11:30 AM,techsummary_547100.pdf (1126.06 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3035699.0,RAMESH KUMAR AGARWAL,17-Aug-2025 02:10 PM,Rejected-Finance,L2,29-Mar-2026 10:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
