Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",0.0,Nil,Nil,No,"Executive Officer, Nabarangpur Municipality","At- Nabarangpur Municipality, Nabarangpur",Construction of BT Road with Drain from Mira auto Chowk to Dasarapada chowk in Ward no 07,CIVIL WORK,Please refer the Tender Documents ,NA ,"48,04,413",Civil Works - Others,NA ,Tender,90.0,60.0,Nabarangpur Municipality,764059.0,NA ,NA ,NA ,Nabarangpur Municipality,No ,No,1,ICICI BANK,Municipal Bodies||Nabarangpur Municipality,EONM-05/2025-26,2026_ORULB_125372_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,DTCN,03-Feb-2026 11:00 AM,13-Feb-2026 11:00 AM,03-Feb-2026 11:00 AM,12-Feb-2026 05:00 PM,NA ,NA ,03-Feb-2026 11:00 AM,12-Feb-2026 05:00 PM,25-Feb-2026 01:20 PM,"48,045",Yes,fixed,,Nil,Nil,AOC,1,3393754,SATYAM CHOUDHURY,12-Feb-2026 03:31 PM,Rejected-AOC,qulified,26-Mar-2026 07:10 AM,26-Mar-2026,"INR 4,564,673",60.0,ASHOK KUMAR KARNA,26-Mar-2026 07:09 AM,7.pdf (901.00 KB),Finance,All Bidders are submitted documents as per DTCN,Upendra Kumar Nayak,25-Feb-2026 02:09 PM,finance_578757.pdf,BOQ Comparative Chart,Kunu Nayak,Internal,"Chiarperson,ADM,Executive Officer,Municipal Engineer,Accountant",ASHOK KUMAR KARNA,25-Feb-2026 01:15 PM,25-Feb-2026 01:20 PM,techsummary_578757.pdf (532.88 KB),Sir Kunu Nayak,Internal,"Chiarperson,ADM,Executive Officer,Municipal Engineer,Accountant",ASHOK KUMAR KARNA,26-Mar-2026 07:03 AM,finsummary_578757.pdf (492.90 KB),Technical,All bidder are submitted all documents as per DTCN,ASHOK KUMAR KARNA,25-Feb-2026 01:04 PM,,Municipal Bodies||Nabarangpur Municipality,2026_ORULB_125372_1,EONM-05/2025-26,Construction of BT Road with Drain from Mira auto Chowk to Dasarapada chowk in Ward no 07,1.0,3393709.0,SIDHESWAR PANIGRAHI,INR,"4,564,673",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,AOC,2,3393709,SIDHESWAR PANIGRAHI,12-Feb-2026 02:35 PM,Accepted-AOC,Selected as L1 Bidder,26-Mar-2026 07:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
