Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2571444",1.0,ICICI BANK,25-Nov-2025 05:00 PM,11-Dec-2025 12:30 PM,25-Nov-2025 05:00 PM,09-Dec-2025 05:00 PM,25-Nov-2025 05:00 PM ,01-Dec-2025 05:00 PM ,25-Nov-2025 05:00 PM,09-Dec-2025 05:00 PM,23-Feb-2026 11:30 AM,WATCO Bhubaneswar,WATCO (W)-25(05)/2025-26 Dtd.18.11.2025,2025_WATCO_121732_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","2,34,000",Yes,fixed,,Nil,Nil,"11,800",Nil,Nil,No,"Construction of positive suction pump house with suction, delivery and pumping arrangement with electrical installations and all other ancillary works etc. at District centre C.S.Pur BBSR for effecting Bulk supply from 30ML MBR at Sikharchandi, BBSR","Construction of positive suction pump house with suction, delivery and pumping arrangement with electrical installations and all other ancillary works etc. at District centre C.S.Pur BBSR for effecting Bulk supply from 30ML MBR at Sikharchandi, BBSR",Please refer Tender documents. ,NA ,"2,33,63,000",Civil Works - Water Works,NA ,Tender,120.0,365.0,"Sikharchandi, BBSR",751024.0,NA ,NA ,NA ,Bhubaneswar,No ,No,AOC,23-Mar-2026,"INR 23,362,676",365.0,JAYALAXMI BISWAL,23-Mar-2026 03:50 PM,AOC.pdf (505.00 KB),1,3286734,AKSHAYA KUMAR SWAIN,08-Dec-2025 10:00 AM,Rejected-AOC,Not a lowest bidder,23-Mar-2026 03:50 PM,Managing Director,Internal,,JAYALAXMI BISWAL,21-Feb-2026 12:35 PM,23-Feb-2026 11:30 AM,techsummary_566299.pdf (4875.78 KB),Finance,Five no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,23-Feb-2026 12:42 PM,,BOQ Comparative Chart,WATCO Bhubaneswar,2025_WATCO_121732_1,WATCO (W)-25(05)/2025-26 Dtd.18.11.2025,"Construction of positive suction pump house with suction, delivery and pumping arrangement with electrical installations and all other ancillary works etc. at District centre C.S.Pur BBSR for effecting Bulk supply from 30ML MBR at Sikharchandi, BBSR",Technical,Six no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Debabrata Mohanty,11-Dec-2025 03:06 PM,,Managing Director,Internal,,JAYALAXMI BISWAL,23-Mar-2026 03:47 PM,finsummary_566299.pdf (548.37 KB),1.0,3292008.0,Ghanashyam Bhoi,INR,"23,362,676",AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3291528,BIJAY SETHI,09-Dec-2025 01:46 PM,Rejected-AOC,Not a lowest bidder,23-Mar-2026 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3290064,DEBASH KUMAR SIA,08-Dec-2025 05:19 PM,Rejected-AOC,Not a lowest bidder,23-Mar-2026 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3292008,Ghanashyam Bhoi,09-Dec-2025 04:51 PM,Accepted-AOC,Lowest bidder in Lottery,23-Mar-2026 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3291869,RAMAKANTA PANDA,09-Dec-2025 04:17 PM,Rejected-AOC,Not a lowest bidder,23-Mar-2026 03:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3283574,SRABANI KAR,08-Dec-2025 06:54 PM,Rejected-Technical,Technically disqualified,21-Feb-2026 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
