Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
20-Jan-2026 11:00 AM,06-Feb-2026 11:00 AM,20-Jan-2026 11:00 AM,05-Feb-2026 05:00 PM,20-Jan-2026 11:00 AM ,05-Feb-2026 05:00 PM ,20-Jan-2026 11:00 AM,05-Feb-2026 05:00 PM,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Construction of Bhagabata Tungi at Tariapada W.No-6,Construction of Bhagabata Tungi at Tariapada W.No-6,Please refer Tender documents. ,NA ,"4,29,222",Civil Works - Others,NA ,Tender,150.0,150.0,Sonepur Municipality,767017.0,NA ,NA ,NA ,Sonepur Municipality,No ,No,1.0,CorrigendumNotice168,Date,,1.0,Fee/PreQual/Technical/Finance,.pdf,As per DTCN,Municipal Bodies||Sonepur Municipal Council,SNP-MUN-34/2025-26,2026_ORULB_124735_39,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,292",Yes,fixed,,Nil,Nil,Executive Officer,Sonepur Municipality,AOC,Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,24-Mar-2026 09:04 AM,techsummary_576556.pdf (972.95 KB),Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,25-Mar-2026 10:46 AM,finsummary_576556.pdf (972.95 KB),Finance,As Per Tender Commitee,RUSI MAJHI,23-Mar-2026 03:54 PM,finance_576556.pdf,BOQ Comparative Chart,25-Mar-2026,"INR 429,222",150.0,RUSI MAJHI,25-Mar-2026 10:50 AM,39WorkOrder.pdf (569.00 KB),As Per Work Order,1,3371544,BENU NAIK,31-Jan-2026 07:57 PM,Rejected-Finance,Lottery Looser,25-Mar-2026 10:46 AM,Municipal Bodies||Sonepur Municipal Council,2026_ORULB_124735_39,SNP-MUN-34/2025-26,Construction of Bhagabata Tungi at Tariapada W.No-6,1.0,3379769.0,SARTHAK BEDBAK,INR,"429,222",AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,As Per BoQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3379769,SARTHAK BEDBAK,03-Feb-2026 06:22 PM,Accepted-AOC,Lottery Ownner,25-Mar-2026 10:51 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3369237,SWITY AGRAWAL,27-Jan-2026 08:32 PM,Rejected-Finance,Lottery Looser,25-Mar-2026 10:46 AM,,,,,,,,,,AOC
