EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"5,49,775",Yes,percentage,1.0%,Nil,Nil,"Chief Construction Engineer, R.W. Circle, Keonjhar","O/o C.C.E., R.W. Circle, Keonjhar",CE RW I||RWCIRCLE-KEONJHAR,NCB-14/RWCKJR/2025-26,2025_CERWI_117588_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Registration Certificate, GSTIN, PAN, Affidavits etc.",Construction of H.L. bridge over Local Nallah on at 1.800 Km. on Khaliamenta to Gopalpur RD Road under SBY for the year 2024-25 in the District of Keonjhar.(Well Foundation),Construction of H.L. bridge over Local Nallah on at 1.800 Km. on Khaliamenta to Gopalpur RD Road under SBY for the year 2024-25 in the District of Keonjhar.(Well Foundation),NA ,NA ,"5,49,77,521",Civil Works - Bridges,NA ,Tender,90.0,450.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o C.C.E., R.W. Circle, Keonjhar",No ,No,03-Sep-2025 09:00 AM,16-Sep-2025 11:00 AM,03-Sep-2025 09:00 AM,15-Sep-2025 05:00 PM,03-Sep-2025 09:00 AM ,12-Sep-2025 05:00 PM ,03-Sep-2025 09:00 AM,15-Sep-2025 05:00 PM,25-Oct-2025 03:00 PM,1.0,ICICI BANK,AOC,Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Puspanjali Bangsingh,07-Nov-2025 07:09 PM,finsummary_551112.pdf (57.97 KB),Technical,Total 4 Nos. bidder participated.,Puspanjali Bangsingh,16-Sep-2025 08:13 PM,technical_551112.pdf,CE RW I||RWCIRCLE-KEONJHAR,2025_CERWI_117588_1,NCB-14/RWCKJR/2025-26,Construction of H.L. bridge over Local Nallah on at 1.800 Km. on Khaliamenta to Gopalpur RD Road under SBY for the year 2024-25 in the District of Keonjhar.(Well Foundation),1.0,3081425.0,Mr. Sanjay Kumar Mishra,INR,"49,089,428.07",1,3081230,BISHNU PRASAD SETHY,15-Sep-2025 02:33 PM,Rejected-Technical,Insufficient similar nature of work.,22-Oct-2025 06:58 PM,05-Jan-2026,"INR 49,089,428.07",450.0,Amit Prasan Kiro,13-Mar-2026 06:59 PM,KhaliamentaGopalpur.pdf (1340.00 KB),Award of Contract.,Finance,Cover-II,Puspanjali Bangsingh,06-Nov-2025 01:52 PM,finance_551112.pdf,BOQ Comparative Chart,Amit Prasan Kiro,Internal,Puspanjali Bangsingh Debabrata Sahoo,Amit Prasan Kiro,22-Oct-2025 06:58 PM,25-Oct-2025 03:00 PM,techsummary_551112.pdf (960.12 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Profit Loss statement, List of similar nature of work, Work in hand and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,2,3081410,GAGAN BIHARI BHUYAN,15-Sep-2025 04:10 PM,Rejected-Finance,L2,07-Nov-2025 07:09 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and all other documents required as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3081425,Mr. Sanjay Kumar Mishra,15-Sep-2025 02:59 PM,Accepted-AOC,L1,13-Mar-2026 07:00 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3075913,SUBHAM ROUT,11-Sep-2025 12:37 PM,Rejected-Finance,L2,07-Nov-2025 07:09 PM,,,,,,,,,,,,,,,,,,,,,AOC
