S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,1.0,Date Corrigendum,Date,,28-Oct-2025 01:15 PM,06-Nov-2025 05:30 PM,28-Oct-2025 01:15 PM,06-Nov-2025 05:00 PM,28-Oct-2025 01:15 PM ,06-Nov-2025 03:00 PM ,28-Oct-2025 01:15 PM,06-Nov-2025 05:00 PM,SR to RD Road to Sankuldiha for the year 2025-26.,SR to RD Road to Sankuldiha for the year 2025-26.,Please refer Tender documents. ,NA ,"5,04,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"SERW Division, Udala",757041.0,NA ,NA ,NA ,Office of the SE RWD Udala,No ,No,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, RC, PAN, GSTIN, Affidavits and other required documents as per DTCN.",SE RWD Udala,SE RWD Udala,"5,040",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,01(Onilne)/RWD/UDALA/2025-26,2025_CERWI_120111_50,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,SE RWD Udala,Internal,,Haripriya Behera,14-Mar-2026 07:28 AM,techsummary_558655.pdf (767.09 KB),SE RWD Udala,Internal,,Haripriya Behera,14-Mar-2026 07:36 AM,finsummary_558655.pdf (767.09 KB),Finance,06 Nos of bidders admitted,Haripriya Behera,14-Mar-2026 07:15 AM,,BOQ Comparative Chart,1,3169357,HEMALATA MOHANTA,01-Nov-2025 05:17 AM,Rejected-AOC,L1,14-Mar-2026 07:39 AM,1.0,3189717.0,SUBHASHREE ROUT,INR,"427,959",CE RW I||RWCIRCLE-BARIPADA||RW Division Udala,2025_CERWI_120111_50,01(Onilne)/RWD/UDALA/2025-26,SR to RD Road to Sankuldiha for the year 2025-26.,14-Mar-2026,"INR 427,959",30.0,Haripriya Behera,14-Mar-2026 07:39 AM,No50A.pdf (721.00 KB),AOC
2.0,ICICI NEFT/RTGS,2.0,Revised DTCN,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3172618,KAMALAKANTA DEHURI,03-Nov-2025 06:25 PM,Rejected-AOC,L1,14-Mar-2026 07:39 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3185287,MANORANJAN UPADHAYAYA,06-Nov-2025 02:04 PM,Rejected-AOC,L1,14-Mar-2026 07:39 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3179318,PRADEEP KUMAR MAHANTY,03-Nov-2025 11:57 PM,Rejected-AOC,L1,14-Mar-2026 07:39 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3189717,SUBHASHREE ROUT,06-Nov-2025 04:09 PM,Accepted-AOC,L1,14-Mar-2026 07:39 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3185759,SUBHASISH PATI,05-Nov-2025 08:45 PM,Rejected-AOC,L1,14-Mar-2026 07:39 AM,,,,,,,,,,,,,,,,AOC
