Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,2 nos. of bidder have participated in bidding process,Kadambini Jena,07-Mar-2026 06:25 PM,finance_567176.pdf,BOQ Comparative Chart,1,3287150,Chandramani Dash,08-Dec-2025 07:24 AM,Accepted-AOC,As per quoted rate,07-Mar-2026 06:32 PM,Municipal Bodies||Pipli NAC,2025_ORULB_121427_34,PIPILI-NAC-5(71)/2025-26,Construction of CC road from Jagabandhu Sadak to Pradhan Babu House backside of PHD Office in Ward No 12,1.0,3287150.0,Chandramani Dash,INR,"423,767.14",07-Mar-2026,"INR 423,767.14",60.0,Kadambini Jena,07-Mar-2026 06:32 PM,WO.pdf (214.00 KB),Chairperson,Internal,,Kadambini Jena,07-Mar-2026 06:27 PM,techsummary_567176.pdf (655.70 KB),Chairperson,Internal,,Kadambini Jena,07-Mar-2026 06:29 PM,finsummary_567176.pdf (655.70 KB),AOC,"2,000",0.0,Nil,Nil,No,"Executive Officer, pipli NAC","Office of the Executive officer, Pipli NAC, Pipli",1.0,Fee/PreQual/Technical/Finance,.pdf,Regist_of_licence_GST_Regd_PAN_Paper_cost_Affidavit_Decl_and_other_doc_as_per_DTCN,27-Nov-2025 12:00 PM,09-Dec-2025 11:00 AM,27-Nov-2025 12:00 PM,08-Dec-2025 05:00 PM,NA ,NA ,27-Nov-2025 12:00 PM,08-Dec-2025 05:00 PM,1.0,Having no experience,Other,,Municipal Bodies||Pipli NAC,PIPILI-NAC-5(71)/2025-26,2025_ORULB_121427_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CC road from Jagabandhu Sadak to Pradhan Babu House backside of PHD Office in Ward No 12,Construction of CC road from Jagabandhu Sadak to Pradhan Babu House backside of PHD Office in Ward No 12,Please refer Tender documents. ,NA ,"4,23,766",Civil Works - Roads,NA ,Tender,90.0,60.0,Pipli NAC,752104.0,NA ,NA ,NA ,"Office of the Executive officer, Pipli NAC, Pipli",No ,No,1,ICICI BANK,"4,300",Yes,fixed,,Nil,Nil,AOC
,,,,,,2,3287192,M/S MUSKAN CONSTRUCTION,08-Dec-2025 07:46 AM,Rejected-AOC,As per quoted rate,07-Mar-2026 06:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,AOC
