Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
CCE Cuttack RandB Circle,O/o CCE Cuttack RandB Circle,"10,000",0.0,Nil,Nil,No,"3,99,900",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-CUTTACK,CCE.Ctc.(RandB)28/2023-24,2023_EICCL_97433_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,24-Nov-2023 04:00 PM,11-Dec-2023 11:00 AM,24-Nov-2023 04:00 PM,08-Dec-2023 05:30 PM,NA ,NA ,24-Nov-2023 04:00 PM,08-Dec-2023 05:30 PM,31-Jan-2024 11:15 AM,Construction of 06 Nos. of C-type (Gplus3) quarters for Judicial Officers at Jajpur Town,Building work,As per DTCN ,NA ,"3,99,88,306",Civil Works - Buildings,NA ,Tender,90.0,270.0,Panikoili,755043.0,NA ,NA ,NA ,O/o CCE Cuttack RandB Circle,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GSTIN, PAN, RC, Affidavit and correctness certificate",AOC,Pradeep Kumar Rath,Internal,Purna Chandra Dalei SE Sr DAO Sridhar Prusty PA to CCE Mamata Bhoi AE Est,Pradeep Kumar Rath,29-Jan-2024 10:32 AM,31-Jan-2024 11:15 AM,techsummary_475925.pdf (490.10 KB),1.0,2351481.0,SNBS PROJECTS PRIVATE LIMITED,INR,"35,993,474",EIC-CIVIL||SERNB-CIRCLE-CUTTACK,2023_EICCL_97433_3,CCE.Ctc.(RandB)28/2023-24,Construction of 06 Nos. of C-type (Gplus3) quarters for Judicial Officers at Jajpur Town,Finance,3 bidders have participated,Sridhar Prusty,31-Jan-2024 03:36 PM,,BOQ Comparative Chart,Technical,3 bidders have participated,Pradeep Kumar Rath,19-Dec-2023 06:52 PM,,1,2350854,ASHISH AGARWAL,08-Dec-2023 01:28 PM,Rejected-Finance,Due to transparent lottery,24-Jun-2024 05:06 PM,09-Mar-2026,"INR 35,993,474",270.0,Trinatha Behera,09-Mar-2026 08:12 PM,Agtjdjajpur.pdf (289.00 KB),The date of commencement may be read as 27.02.2024 to complete the work within 9 calendar months,Pradeep Kumar Rath,Internal,Purna Chandra Dalai SE DAO PA to CCE AE Estimator,Pradeep Kumar Rath,24-Jun-2024 05:06 PM,finsummary_475925.pdf (1013.03 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Machineries and other documents as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2350145,BISWAJIT ROUT,08-Dec-2023 12:11 AM,Rejected-Finance,Due to transparent lottery,24-Jun-2024 05:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2351481,SNBS PROJECTS PRIVATE LIMITED,08-Dec-2023 04:18 PM,Accepted-AOC,Due to transparent lottery,09-Mar-2026 08:12 PM,,,,,,,,,,,,,,AOC
