Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
01-Mar-2026,"INR 1,008,908",30.0,Hitesh Agarwal,01-Mar-2026 12:43 PM,241.pdf (245.00 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,2025_CERWI_120362_25,Online-SESNG-11 of 2025-26,PM to SH 10 to Jagatgarh,1.0,3217011.0,SATYAJIT BADHEI,INR,"1,008,908",1,3216445,DEJI NAIK,12-Nov-2025 02:29 PM,Rejected-Technical,Rejected,01-Mar-2026 12:39 PM,Finance,03 Nos. of Successful Bidders,Hitesh Agarwal,13-Nov-2025 10:14 AM,finance_561681.pdf,BOQ Comparative Chart,Er. Hitesh Agarwal,Internal,,Hitesh Agarwal,01-Mar-2026 12:41 PM,finsummary_561681.pdf (332.52 KB),Er. Hitesh Agarwal,Internal,,Hitesh Agarwal,01-Mar-2026 12:39 PM,techsummary_561681.pdf (332.52 KB),AOC,PM to SH 10 to Jagatgarh,PM to SH 10 to Jagatgarh,Please refer Tender documents. ,NA ,"11,86,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Sundargarh,770020.0,NA ,NA ,NA ,O/o of the Superintending Engineer,No ,No,"11,860",Yes,percentage,1.0%,Nil,Nil,04-Nov-2025 11:05 AM,12-Nov-2025 05:10 PM,04-Nov-2025 11:05 AM,12-Nov-2025 05:00 PM,NA ,NA ,04-Nov-2025 11:05 AM,12-Nov-2025 05:00 PM,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,EMDPANGSTINCDMSRegistrationcodeworkexperiencesimilarnatureworkworkinhandmachineriesasperDTCN,"6,000",0.0,Nil,Nil,No,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,Online-SESNG-11 of 2025-26,2025_CERWI_120362_25,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer R.W. Division, Sundargarh","O/o of the Superintending Engineer R.W. Division, Sundargarh At/po-Sankara. Dist-Sundargarh. 770020",AOC
,,,,,,,,,,,,,,,2,3209529,PRIYANSHI CONSTRUCTION PROP PRAMOD KUMAR KHUNTIA,10-Nov-2025 07:04 PM,Rejected-Technical,Rejected,01-Mar-2026 12:39 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3217011,SATYAJIT BADHEI,12-Nov-2025 01:23 PM,Accepted-AOC,Accepted,01-Mar-2026 12:43 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
