Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
14-Nov-2025 04:00 PM,26-Nov-2025 11:30 AM,14-Nov-2025 04:00 PM,25-Nov-2025 05:00 PM,14-Nov-2025 04:00 PM ,24-Nov-2025 01:30 PM ,14-Nov-2025 04:00 PM,25-Nov-2025 05:00 PM,Repair to H.L bridge over River Rajua on Mandarbasta - Kalyanpur road in the District of Puri for the year 2025-26.,Repair to H.L bridge over River Rajua on Mandarbasta - Kalyanpur road in the District of Puri for the year 2025-26.,Please refer DTCN. ,NA ,"11,76,000",Civil Works - Roads,NA ,Tender,90.0,60.0,Puri,752001.0,NA ,NA ,NA ,"O/o Superintending Engineer,R.W Division,Puri",No ,No,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,Online-09 Dt. 10.10.2025,2025_CERWI_121194_12,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of tender paper, EMD, APS, PAN, GSTIN, Registration Certificate and other documents as per DTCN","6,000",0.0,Nil,Nil,No,"11,760",Yes,fixed,,Nil,Nil,"Superintending Engineer,Rural Works Division,Puri","O/o Superintending Engineer,R.W Division,Puri",AOC,"Er.Jyoti Prakash Samal,SE",Internal,"Sri Nitesh kumar Kandhway, Smt. Kshyanaprava Mohanty, Smt. Rina Kumari Sasmal, Smt Ipsita Patra,Sri Raj Kishore Pal",Jyoti Prakash Samal,02-Mar-2026 05:51 PM,techsummary_563917.pdf (1182.36 KB),"Er.Jyoti Prakash Samal,SE",Internal,"Sri Nitesh kumar Kandhway, Smt. Kshyanaprava Mohanty, Smt. Rina Kumari Sasmal, Smt Ipsita Patra,Sri Raj Kishore Pal",Jyoti Prakash Samal,02-Mar-2026 05:58 PM,finsummary_563917.pdf (1182.36 KB),Finance,All are admitted for finalisation.,Rina Kumari Sasmal,15-Dec-2025 06:25 PM,,BOQ Comparative Chart,02-Mar-2026,"INR 1,176,511",60.0,Jyoti Prakash Samal,02-Mar-2026 06:05 PM,RajuaDayaMandarbasta.pdf (1182.00 KB),1,3239187,BIBHUTIBHUSAN PALATASINGH,25-Nov-2025 11:11 AM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,1.0,3245582.0,SOVALAXMI SAHOO,INR,"1,176,511",CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,2025_CERWI_121194_12,Online-09 Dt. 10.10.2025,Repair to H.L bridge over River Rajua on Mandarbasta - Kalyanpur road in the District of Puri for the year 2025-26.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,3254859,BIRANCHI NARAYAN PATUARSINGH,25-Nov-2025 04:55 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,3253674,KALPANA DALAI,25-Nov-2025 12:11 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,3248138,MAA DRAUPADI ENTERPRISES PROP. PRIYAJEET BISWAL,23-Nov-2025 07:01 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,3250429,MANDAKINI SUNDARAY,24-Nov-2025 01:03 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,3254118,MANIKANTHA SAHOO,25-Nov-2025 02:33 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,3252032,M/S GANESWAR SENAPATI,24-Nov-2025 06:53 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,3237349,OMM ADYASHA PARIDA,19-Nov-2025 11:19 AM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,3254574,OM SHANTI CONSTRUCTION,25-Nov-2025 04:14 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10,3253654,PRATIKSHYA SHRICHANDAN,25-Nov-2025 12:08 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Mar-2026 05:58 PM,,,,,,,,,,AOC
