Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Excutive Engineer,Internal,"Estimator, DAO-I, Executive Engineer",Rupabanya Naik,16-Jan-2026 07:14 PM,17-Jan-2026 11:00 AM,techsummary_572356.pdf (255.73 KB),Finance,4 nos bidders are participated above work,Gobinda Chandra Tudu,19-Mar-2026 05:05 PM,finance_572356.pdf,BOQ Comparative Chart,1,3337235,ABHIJIT SWAIN,29-Dec-2025 03:18 PM,Rejected-AOC,Disqualified in transparent lottery,19-Mar-2026 05:13 PM,19-Mar-2026,"INR 6,223,900",180.0,Gobinda Chandra Tudu,19-Mar-2026 05:13 PM,agmnt.pdf (395.00 KB),agmnt value,1.0,3336549.0,J. Raja,INR,"6,223,900",Technical,All bidders admitted for technical evaluation,Gobinda Chandra Tudu,15-Jan-2026 03:36 PM,,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR - II,2025_CERWI_123491_8,Online Tender/14/ RWD-UKT /2025-26,Construction of R.I. Office cum Residence Building at Deobharandi in Raighar Block of Nabarangpur District for the year 2025-26,Executive Engineer,Internal,"Estimator,DAO-I,Executive Engineer",Gobinda Chandra Tudu,19-Mar-2026 05:08 PM,finsummary_572356.pdf (98.65 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"Valid RC, PAN, Valid GST, Caste, Affidavits,Machinery, Joint Venture and Other Documents as per DTCN",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR - II,Online Tender/14/ RWD-UKT /2025-26,2025_CERWI_123491_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Executive Engineer, RW Division-II, Umerkote","O/o the Executive Engineer, Rural Works Division-II, Nabarangpur, Umerkote","73,214",Yes,percentage,1.0%,Nil,Nil,Construction of R.I. Office cum Residence Building at Deobharandi in Raighar Block of Nabarangpur District for the year 2025-26,Construction of R.I. Office cum Residence Building at Deobharandi in Raighar Block of Nabarangpur District for the year 2025-26,Please refer Tender documents. ,NA ,"73,21,374",Civil Works - Buildings,NA ,Tender,90.0,180.0,Umerkote,764073.0,NA ,NA ,NA ,"O/o the Executive Engineer, R W D-II, Umerkote",No ,No,19-Dec-2025 02:00 PM,30-Dec-2025 11:00 AM,19-Dec-2025 02:00 PM,29-Dec-2025 05:00 PM,19-Dec-2025 02:00 PM ,26-Dec-2025 01:00 PM ,19-Dec-2025 02:00 PM,29-Dec-2025 05:00 PM,17-Jan-2026 11:00 AM,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,3336549,J. Raja,29-Dec-2025 04:06 PM,Accepted-AOC,Qualified in transparent lottery,19-Mar-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,3,3328179,LITUNA SAHU,27-Dec-2025 08:57 AM,Rejected-AOC,Disqualified in transparent lottery,19-Mar-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3335214,SATYA SWAGAT SWAIN,29-Dec-2025 02:59 AM,Rejected-AOC,Disqualified in transparent lottery,19-Mar-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
