Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
20-Feb-2026,"INR 1,240,530",60.0,ARUN KUMAR JYOTRIMAYA,09-Mar-2026 01:11 PM,73.pdf (904.00 KB),The Work is awarded to Sri Pankaj Kumar Goel C Class Contractor vide Agtt.No.73P1/2025-26.The D.O.C and Completion as dt.20/02/2026and19/04/2026 for contract amount Rs.1240530.00 With GST18percent,1.0,3374750.0,Kishor Kumar Purohit,30-Jan-2026 07:37 PM,Rejected-Finance,Not Qualified,20-Feb-2026 09:50 PM,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",2026_CEMIB_124919_23,SEMIPDP_06_2526,Improvement of Kumbho MIP in Ambabhona Block of Bargarh District Under ERM Scheme for The Year 2024-25,1.0,3374722.0,PANKAJ KUMAR GOEL,INR,"1,240,530",Finance,"Sri Arun Kumar Jyotrimaya Superintending Engineer as chairperson, Sri Aswaini Mishra (D.A.O),Sri Hemanta Kumar Marandi (I/C, A.E.E. Estimator), Sri Samir Kumar Behera (J.E. Estimator)",HEMANTA MARANDI,04-Feb-2026 07:10 PM,finance_577329.pdf,BOQ Comparative Chart,Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya Superintending Engineer as chairperson, Sri Aswaini Mishra (D.A.O),Sri Hemanta Kumar Marandi (I/C, A.E.E. Estimator), Sri Samir Kumar Behera (J.E. Estimator)",HEMANTA MARANDI,20-Feb-2026 09:50 PM,finsummary_577329.pdf (208.35 KB),Sri Arun Kumar Jyotrimaya,Internal,"Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,10-Feb-2026 07:14 PM,techsummary_577329.pdf (211.39 KB),AOC,"6,000",0.0,Nil,Nil,No,"12,700",Yes,fixed,,Nil,Nil,"S.E., MI Division, Padampur","O/o The Superintending Engineer, MI Division, Padampur, At -Padampur, Dist-Bargarh, Pin-768036","CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",SEMIPDP_06_2526,2026_CEMIB_124919_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,22-Jan-2026 11:00 AM,04-Feb-2026 11:00 AM,22-Jan-2026 11:00 AM,03-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 11:00 AM,03-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, VAT, PAN, Contractor RC",Improvement of Kumbho MIP in Ambabhona Block of Bargarh District Under ERM Scheme for The Year 2024-25,Improvement of Kumbho MIP in Ambabhona Block of Bargarh District Under ERM Scheme for The Year 2024-25,As per DTCN ,NA ,"12,54,327",Civil Works - Others,NA ,Tender,90.0,60.0,Block-Ambabhona,768031.0,NA ,NA ,NA ,"O/o The S.E. MI Division, Padampur",No ,No,AOC
,,,,,,,2.0,3374722.0,PANKAJ KUMAR GOEL,30-Jan-2026 07:05 PM,Accepted-AOC,Accepted,09-Mar-2026 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,"Affidavits, undertakings and any other document as per DTCN",,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,AOC
