Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Accepted,JOGINDRA RATHA,05-Mar-2026 04:13 PM,finance_557566.pdf,BOQ Comparative Chart,Jogindra Ratha,Internal,,JOGINDRA RATHA,06-Jan-2026 09:58 PM,07-Jan-2026 10:00 AM,techsummary_557566.pdf (1472.26 KB),12-Mar-2026,"INR 3,918,076",90.0,JOGINDRA RATHA,12-Mar-2026 02:05 PM,Kumbhirimundi.pdf (358.00 KB),1,3181437,ALAKSHA ENERGY AND CONSTRUCTION PVT LTD,04-Nov-2025 04:38 PM,Not Admitted-Fee/PreQual/Technical,Others-Due to want of required experience of 1st Party,06-Jan-2026 01:34 PM,1.0,3180735.0,Transpower,INR,"3,918,076",Jogindra Ratha,Internal,,JOGINDRA RATHA,12-Mar-2026 12:20 PM,finsummary_557566.pdf (357.72 KB),Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,2025_OLIC_119933_17,BID ID NO. 5480 (OLIC/2025-26) DATED 08.10.2025,Installation and energisation of Kumbhirimundi RL LIP under Bangriposi Block in Mayurbhanj District,Technical,All are accepted except Alaksha Energy and Construction Pvt Ltd is rejected Due to want of required experience of 1st Party,JOGINDRA RATHA,06-Jan-2026 01:34 PM,technical_557566.pdf,AOC,Installation and energisation of Kumbhirimundi RL LIP under Bangriposi Block in Mayurbhanj District,Installation and energisation of Kumbhirimundi RL LIP under Bangriposi Block in Mayurbhanj District,Please refer Tender documents. ,NA ,"33,53,943",Civil Works - Lift Irrigation Schemes,NA ,Tender,365.0,90.0,Baripada,757002.0,NA ,NA ,NA ,"EE, M.L.I Division, Baripada",No ,No,1.0,Fee/PreQual/Technical,.pdf,TP cost EMD GST PAN Civil and HT License Joint Venture Experience RIG documents as per DTCN,1.0,ICICI BANK,"33,539",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,BID ID NO. 5480 (OLIC/2025-26) DATED 08.10.2025,2025_OLIC_119933_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"EE, M.L.I Division, Baripada","EE, M.L.I Division, Baripada, Infront of Stadium near Chhou Padia, Bhonjpur, Baripada, Mayurbhanj 757002 Odisha",24-Oct-2025 11:00 AM,06-Nov-2025 11:00 AM,24-Oct-2025 11:00 AM,04-Nov-2025 05:00 PM,24-Oct-2025 11:00 AM ,03-Nov-2025 05:00 PM ,24-Oct-2025 11:00 AM,04-Nov-2025 05:00 PM,07-Jan-2026 10:00 AM,"7,080",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,2,3180604,M/S.BAISAKHI CONSTRUCTION PVT.LTD,04-Nov-2025 01:19 PM,Rejected-AOC,L2,12-Mar-2026 02:05 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3180735,Transpower,04-Nov-2025 03:43 PM,Accepted-AOC,L1,12-Mar-2026 02:05 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
