Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,29-Dec-2025 10:00 AM,20-Jan-2026 11:00 AM,29-Dec-2025 10:00 AM,19-Jan-2026 05:00 PM,29-Dec-2025 10:00 AM ,06-Jan-2026 11:00 AM ,29-Dec-2025 10:00 AM,19-Jan-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,NRC,AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Khariar,RWKHR-06/2025-26(ONLINE),2025_CERWI_123892_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Chalna PWD Road to Chacharabhata_Road_SDBC_0/400 to 3/680,Chalna PWD Road to Chacharabhata_Road_SDBC_0/400 to 3/680,NA ,NA ,"44,54,017",Civil Works - Roads,NA ,Tender,90.0,30.0,Khariar,766107.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, KHARIAR",No ,No,1.0,1ST Corrigendum,Date,,SUPERINTENDING ENGINEER,"SUPERINTENDING ENGINEER RURAL WORKS DIVISION, KHARIAR","44,540",Yes,percentage,1.0%,Nil,Nil,AOC,1,3359830,ABHISEK MEHER,19-Jan-2026 02:51 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,02-Mar-2026,"INR 3,786,360",30.0,Biswajit Rayaguru,17-Mar-2026 12:42 PM,Laxmi.pdf (968.00 KB),aoc,Technical Evaluation,Internal,SE DAO Estimator,Biswajit Rayaguru,05-Feb-2026 03:41 PM,techsummary_573503.pdf (918.95 KB),Financial Evaluation,Internal,SE DAO ESTIMATOR,Biswajit Rayaguru,24-Feb-2026 11:28 AM,finsummary_573503.pdf (918.95 KB),CE RW I||RWCIRCLE-BHAWANIPATNA||RW Division Khariar,2025_CERWI_123892_1,RWKHR-06/2025-26(ONLINE),Chalna PWD Road to Chacharabhata_Road_SDBC_0/400 to 3/680,1.0,3346892.0,Laxmi Chand Mittal,INR,"3,786,360",Finance,opening,Josef Tudu,20-Jan-2026 05:06 PM,,BOQ Comparative Chart,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3347570,AMIT KUMAR AGRAWAL,07-Jan-2026 03:37 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3358561,ANUBHAB MAHANA,18-Jan-2026 04:00 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3347157,ASIT BANCHHOR,06-Jan-2026 09:37 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3359241,BHASKAR BEHERA,19-Jan-2026 12:29 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3359842,BHUPENDRA SINGH MAJHI,19-Jan-2026 03:04 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3359841,BIBHUDATTA JOSHI,19-Jan-2026 03:36 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3352332,BIBHUTI RANJAN PATTNAIK,13-Jan-2026 10:50 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3359004,BISWAJIT JOSHI,19-Jan-2026 08:56 AM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3343567,CHETAK CHARAN RANA,03-Jan-2026 04:59 PM,Rejected-Finance,L2 through the lottery system,24-Feb-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
