S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Corrigendum2,Date,,23-Jan-2026 11:00 AM,02-Feb-2026 11:00 AM,23-Jan-2026 11:00 AM,31-Jan-2026 05:00 PM,23-Jan-2026 11:00 AM ,31-Jan-2026 04:00 PM ,23-Jan-2026 11:00 AM,31-Jan-2026 05:00 PM,Executive Engineer,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,Online-BGH-15 of 2025-26,2026_CERWI_124983_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate PAN card Valid GSTIN Affidavit ,Norelation certificate etc as per DTCN",1,ICICI BANK,Jail Suoerindending QTR D type Sohela,Building Work,Please refer Tender documents. ,NA ,"2,54,000",Civil Works - Buildings,NA ,Tender,45.0,NA ,Bargarh,768028.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER RURAL WORKS DIVISION, BARAGARH",No ,No,"2,540",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,AOC,Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,03-Mar-2026 10:57 AM,finsummary_577457.pdf (192.45 KB),CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-BARGARH,2026_CERWI_124983_6,Online-BGH-15 of 2025-26,Jail Suoerindending QTR D type Sohela,1.0,3374922.0,PRIYABRATA DEBTA,INR,"251,800",Finance,ok,Sunanda Kisan,02-Feb-2026 07:10 PM,,BOQ Comparative Chart,1,3375024,AJIT KUMAR SAHU,31-Jan-2026 11:27 AM,Rejected-AOC,L2,03-Mar-2026 11:06 AM,03-Mar-2026,"INR 251,800",30.0,Kumarmani Kishan,03-Mar-2026 11:05 AM,197.pdf (356.00 KB),Executive Engineer,Internal,"EE,DAO,EE ESTIMATOR,AE ESTIMATOR",Kumarmani Kishan,03-Mar-2026 10:54 AM,techsummary_577457.pdf (192.45 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3374922,PRIYABRATA DEBTA,31-Jan-2026 09:29 AM,Accepted-AOC,L1,03-Mar-2026 11:06 AM,,,,,,,,,,,,,AOC
