S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,3274179.0,KASHINATH BEHERA,INR,"932,212",Finance,All 6 bidders applied,Chinmaya Das,25-Mar-2026 03:05 PM,finance_565915.pdf,BOQ Comparative Chart,"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, NimaparaNAC,Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Chinmaya Das,25-Mar-2026 03:13 PM,finsummary_565915.pdf (302.24 KB),Municipal Bodies||Nimapara NAC,2025_ORULB_121580_7,NP-NAC-03/2025-26,Construction of RCC Drain and Culvert from Balanga Road to Ganapati Bihar in W.No.10 for 2025-26.,"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, NimaparaNAC,Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Chinmaya Das,25-Mar-2026 03:11 PM,techsummary_565915.pdf (302.24 KB),25-Mar-2026,"INR 932,212",60.0,Chinmaya Das,25-Mar-2026 03:18 PM,WOSL7.pdf (145.00 KB),KASHINATH BEHERA is Awarded as L1 bidder through lucky draw.,1,3275291,BRAHMANANDA SASMAL,03-Dec-2025 03:44 PM,Rejected-Technical,Not submitted all docs.,25-Mar-2026 03:11 PM,AOC,22-Nov-2025 09:00 AM,04-Dec-2025 11:00 AM,22-Nov-2025 10:00 AM,03-Dec-2025 05:00 PM,NA ,NA ,22-Nov-2025 10:00 AM,03-Dec-2025 05:00 PM,Municipal Bodies||Nimapara NAC,NP-NAC-03/2025-26,2025_ORULB_121580_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of RCC Drain and Culvert from Balanga Road to Ganapati Bihar in W.No.10 for 2025-26.,Construction of RCC Drain and Culvert from Balanga Road to Ganapati Bihar in W.No.10 for 2025-26.,Please refer Tender documents. ,NA ,"9,32,212",Civil Works - Others,NA ,Tender,120.0,60.0,NAC NIMAPARA,752106.0,NA ,NA ,NA ,OFFICE OF THE NAC NIMAPARA,No ,No,"9,322",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"EXECUTIVE OFFICER, NAC NIMAPARA","AT/PO-NIMAPARA,DIST-PURI,752106",1.0,Fee/PreQual/Technical/Finance,.pdf,"GST CLEARANCE,PAN,REG.CERT,VALID LABOUR LICENSE,AFFIDAVIT,BID ACKNOWLEDGE,EXP IF ANY,ETC AS PER DTCN","4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3274179,KASHINATH BEHERA,03-Dec-2025 11:37 AM,Accepted-AOC,Awarded as L1 bidder through lucky draw.,25-Mar-2026 03:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3275061,RATI KANTA SWAIN,03-Dec-2025 03:02 PM,Rejected-Technical,Not submitted all documents.,25-Mar-2026 03:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3272637,SARASWATI ENGINEERING PROP.KAMALA KRISHNA RAO ACHARYA,03-Dec-2025 02:58 PM,Rejected-AOC,L2 bidder through lucky draw.,25-Mar-2026 03:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3267453,SIBENDRA KANDI,30-Nov-2025 09:12 AM,Rejected-AOC,reject,25-Mar-2026 03:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3272148,SRIKANTA KUMAR BASTIA,03-Dec-2025 10:58 AM,Rejected-AOC,reject,25-Mar-2026 03:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
