Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",Nil,Nil,No,17-Nov-2025 10:00 AM,08-Dec-2025 11:00 AM,17-Nov-2025 10:00 AM,06-Dec-2025 05:00 PM,17-Nov-2025 10:00 AM ,06-Dec-2025 05:00 PM ,17-Nov-2025 10:00 AM,06-Dec-2025 05:00 PM,1.0,ICICI BANK,BDO BANGOMUNDA,AT BANGOMUNDA PO BANGOMUNDA DIST BALANGIR PIN 767040,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, Registration Certificate, GST, PAN, Affidavit",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||BANGOMUNDA Block,04/02/2025-26/BGM,2025_PRBBG_121322_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Additional Classroom for Salebarat NUPS, Jhalap GP, under Bangomunda","Construction of Additional Classroom for Salebarat NUPS, Jhalap GP, under Bangomunda",Please refer Tender documents. ,NA ,"15,40,813",Civil Works - Buildings,NA ,Tender,90.0,180.0,SALEBARAT,767035.0,NA ,NA ,NA ,PANCHAYAT SAMITI OFFICE BANGOMUNDA,No ,No,"15,408",Yes,percentage,1.0%,Nil,Nil,AOC,1,3282934,ABHISHEK SARAF,06-Dec-2025 10:59 AM,Accepted-AOC,Winner in Lottery,20-Mar-2026 09:18 PM,20-Mar-2026,"INR 1,309,848.62",180.0,SUSANTA KUMAR PANI,20-Mar-2026 09:18 PM,ACRSalebarat.pdf (281.00 KB),Work Order Copy,BDO,Internal,ABDO AEE CP DEV-DA SO,SUSANTA KUMAR PANI,20-Mar-2026 08:43 AM,techsummary_564884.pdf (280.57 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||BANGOMUNDA Block,2025_PRBBG_121322_1,04/02/2025-26/BGM,"Construction of Additional Classroom for Salebarat NUPS, Jhalap GP, under Bangomunda",bdo,Internal,ABDO AEE CP DEV-DA SO,SUSANTA KUMAR PANI,20-Mar-2026 08:52 AM,finsummary_564884.pdf (280.57 KB),Finance,Work Order Copy,SUSANTA KUMAR PANI,19-Mar-2026 08:37 PM,finance_564884.pdf,BOQ Comparative Chart,1.0,3282934.0,ABHISHEK SARAF,INR,"1,309,848.62",AOC
,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3284528,AGRAWAL STORES,06-Dec-2025 04:06 PM,Rejected-AOC,Loser in Lottery,20-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3279425,HARE KRUSHNASABAR,04-Dec-2025 05:00 PM,Rejected-AOC,Loser in Lottery,20-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3256164,MAMATA KUMBHAR,05-Dec-2025 05:04 PM,Rejected-AOC,Loser in Lottery,20-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3277907,MAMITA MEHER,04-Dec-2025 01:43 PM,Rejected-AOC,Loser in Lottery,20-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3262749,PAPI SUNA,03-Dec-2025 11:42 AM,Rejected-AOC,Loser in Lottery,20-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3255046,SHREE SHREE CONSTRUCTION,03-Dec-2025 10:07 AM,Rejected-AOC,Loser in Lottery,20-Mar-2026 09:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
