Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Affidavit,GSTIN,PAN,RC,Annual Turnover,experience,machinery and other papers as per DTCN","10,000",0.0,Nil,Nil,No,"6,99,300",Yes,fixed,,Nil,Nil,Construction of bridge over Local nallah at 6.50Km.on Kutikia Sumarbandha road in the district of Kandhamal under SBY for the year 2024-25,Construction of bridge over Local nallah at 6.50Km.on Kutikia Sumarbandha road in the district of Kandhamal under SBY for the year 2024-25,NA ,NA ,"6,99,29,920",Civil Works - Bridges,NA ,Tender,90.0,450.0,Phulbani,760011.0,NA ,NA ,NA ,"O/O Chief Construction Engineer, R.W.Circle, BAM,",No ,No,"Chief Construction Engineer, R.W.Circle, BAM,","O/O Chief Construction Engineer, RWC, BAM Near Income Tax Office Ambapua-11",09-Sep-2025 02:00 PM,18-Sep-2025 11:00 AM,09-Sep-2025 02:00 PM,17-Sep-2025 05:30 PM,09-Sep-2025 02:00 PM ,15-Sep-2025 05:30 PM ,09-Sep-2025 02:00 PM,17-Sep-2025 05:30 PM,22-Oct-2025 11:00 AM,CE RW I||RWCIRCLE-BERHAMPUR,OnlineTender/19-2025-26/BPR,2025_CERWI_117817_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,11-Mar-2026,"INR 59,447,425",450.0,Lopamudra Dalai,16-Mar-2026 06:28 PM,Kutikia.pdf (577.00 KB),1,3084865,DEMANTI AGRAWAL,17-Sep-2025 12:35 PM,Rejected-AOC,7th Lowest,16-Mar-2026 06:28 PM,Finance,Documents to be verified,Swagatika Rauto,22-Oct-2025 06:22 PM,finance_551913.pdf,BOQ Comparative Chart,"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,"Junior Engineer,R.W.Circle,BAM P.A. to CCE,R.W.Circle, BAM SE,R.W.Divn-II,Gm,BAM",Swagatika Rauto,16-Oct-2025 07:10 PM,22-Oct-2025 11:00 AM,techsummary_551913.pdf (372.84 KB),"Er. K.Ch.Khatua, CCE, RWC, BAM",Internal,,Lopamudra Dalai,28-Oct-2025 12:42 PM,finsummary_551913.pdf (513.18 KB),Technical,Documents to be verified,Swagatika Rauto,23-Sep-2025 11:26 AM,technical_551913.pdf,CE RW I||RWCIRCLE-BERHAMPUR,2025_CERWI_117817_1,OnlineTender/19-2025-26/BPR,Construction of bridge over Local nallah at 6.50Km.on Kutikia Sumarbandha road in the district of Kandhamal under SBY for the year 2024-25,1.0,3079944.0,Sanjay Kumar Mishra,INR,"59,447,425",AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,2,3078772,Girish Chandra Sahu,17-Sep-2025 12:27 PM,Rejected-AOC,5th Lowest,16-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3085246,MITTAL INFRAPROJECTS,17-Sep-2025 04:17 PM,Rejected-AOC,3rd Lowest,16-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3085325,M/S BISNU CHARAN BEHERA,17-Sep-2025 04:59 PM,Rejected-Technical,DIS-QUALIFIED,16-Oct-2025 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3084690,M/s SHREE INFRA AND CO,17-Sep-2025 10:53 AM,Rejected-AOC,6th Lowest,16-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3084686,RAJIV KUMAR BISWAL,17-Sep-2025 10:52 AM,Rejected-AOC,4th Lowest,16-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,3079944,Sanjay Kumar Mishra,17-Sep-2025 12:32 PM,Accepted-AOC,1st Lowest,16-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,3085016,Saumya Ranjan Muduli,17-Sep-2025 01:58 PM,Rejected-Technical,DIS-QUALIFIED,16-Oct-2025 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,3080567,Srinivas Mohapatra,17-Sep-2025 11:14 AM,Rejected-AOC,2nd Lowest,16-Mar-2026 06:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
