S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Rourkela Municipal Corporation,MC/RMC/01/2026,2026_RMC_124108_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, GST, EMD, Paper Cost and other documents as per DTCN",02-Jan-2026 06:00 PM,13-Jan-2026 11:00 AM,02-Jan-2026 11:23 AM,12-Jan-2026 05:00 PM,NA ,NA ,02-Jan-2026 06:00 PM,12-Jan-2026 05:00 PM,"2,870",Yes,fixed,,Nil,Nil,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",Redevlopment Of Gokul Dham park at Civil township ward No 9 under RMC ROURKELA,Works,Please refer Tender documents. ,NA ,"2,87,000",Civil Works - Others,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,"2,000",Nil,Nil,No,AOC,24-Mar-2026,"INR 243,992.5",30.0,Birendra Nanda,24-Mar-2026 03:15 PM,BID01.pdf (3569.00 KB),Awarded to Pravat Kumar Beura,1.0,3347029.0,PRAVAT KUMAR BEHURA,INR,"243,992.5",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,24-Mar-2026 12:32 PM,finsummary_574151.pdf (3568.75 KB),Rourkela Municipal Corporation,2026_RMC_124108_9,MC/RMC/01/2026,Redevlopment Of Gokul Dham park at Civil township ward No 9 under RMC ROURKELA,Finance,EMD refund,Birendra Nanda,23-Mar-2026 11:24 AM,,BOQ Comparative Chart,1,3351291,ANIRUDDHA NAIK,12-Jan-2026 11:35 AM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,23-Mar-2026 12:03 PM,techsummary_574151.pdf (3568.75 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3348126,ARADHYA CONSTRUCTION,07-Jan-2026 06:46 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3348120,ARATI TRIPATHY,08-Jan-2026 12:56 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3347174,BRAJA MOHAN BEURA,06-Jan-2026 09:31 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3351626,CHIDA ORAM,12-Jan-2026 01:46 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3351562,MANAS KUMAR NAYAK,12-Jan-2026 01:34 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3350831,MANORANJAN JENA,12-Jan-2026 11:57 AM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3351705,MS KANHA CONSTRUCTION,12-Jan-2026 02:24 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3351740,MS S R CONSTRUCTION,12-Jan-2026 02:44 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3350307,PADMALAVA MISHRA,10-Jan-2026 12:55 PM,Rejected-Technical,By The Tender Committee,23-Mar-2026 12:03 PM,,,,,,,AOC
