EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"12,610",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,13-Nov-2025 12:00 PM,26-Nov-2025 11:00 AM,13-Nov-2025 12:00 PM,25-Nov-2025 05:00 PM,13-Nov-2025 12:00 PM ,24-Nov-2025 05:00 PM ,13-Nov-2025 12:00 PM,25-Nov-2025 05:00 PM,EERW Division Boudh,O/o SERWDivision Boudh,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,Online Tender05/SERW Division Boudh 2025-26,2025_CERWI_121146_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Harabhanga- Dhalpur RD Road to Surundi from Ch 0/00 to 0/900 Km for the year 2025-26,Harabhanga- Dhalpur RD Road to Surundi from Ch 0/00 to 0/900 Km for the year 2025-26,Please refer DTCN ,NA ,"12,60,516",Civil Works - Roads,NA ,Tender,90.0,60.0,O/o SERWDivision Boudh,762014.0,NA ,NA ,NA ,O/o SERWDivision Boudh,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate ,PAN,GSTINand affidavit towards paper cost and EMD other documents as per D","6,000",0.0,Nil,Nil,No,AOC,EE,Internal,EE DAO Estimator,Madhusmita Dalei,24-Dec-2025 11:02 AM,techsummary_563805.pdf (694.77 KB),EE,Internal,EE DAO Estimator,Madhusmita Dalei,24-Dec-2025 11:04 AM,finsummary_563805.pdf (694.77 KB),Finance,All Bidders accepted,Madhusmita Dalei,24-Dec-2025 10:59 AM,finance_563805.pdf,BOQ Comparative Chart,05-Mar-2026,"INR 1,071,564",60.0,Madhusmita Dalei,05-Mar-2026 12:03 PM,179.pdf (623.00 KB),He is submitted EMD at the time of agreement,1,3254160,Bharat Kumar Pradhan,25-Nov-2025 01:50 PM,Accepted-AOC,He is submitted EMD at the time of agreement,05-Mar-2026 12:03 PM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,2025_CERWI_121146_34,Online Tender05/SERW Division Boudh 2025-26,Harabhanga- Dhalpur RD Road to Surundi from Ch 0/00 to 0/900 Km for the year 2025-26,1.0,3254160.0,Bharat Kumar Pradhan,INR,"1,071,564",AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,3252066,KULAMANI MAJHI,25-Nov-2025 08:18 AM,Rejected-Finance,Bharat Kumar Pradhan win the lottery system,24-Dec-2025 11:04 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,3254812,PRABINA KUMAR BEHERA,25-Nov-2025 04:40 PM,Rejected-Finance,Bharat Kumar Pradhan win the lottery system,24-Dec-2025 11:04 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Valid Phone Number and e mail iD are mandatory,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,3253009,SAROJ PRADHAN,25-Nov-2025 09:15 AM,Rejected-Finance,Bharat Kumar Pradhan win the lottery system,24-Dec-2025 11:04 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,3241487,TRIBIKRAM MAHAKUD,20-Nov-2025 05:15 PM,Rejected-Finance,Bharat Kumar Pradhan win the lottery system,24-Dec-2025 11:04 AM,,,,,,,,,,AOC
