S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"CONSTRUCTION OF CONFERENCE HALL AT JEYPORE R AND B DIVISION OFFICE, JEYPORE FOR THE YEAR 2024 25",CIVIL WORKS,Please refer Tender documents. ,NA ,"1,05,29,508",Civil Works - Buildings,BUILDING ,Tender,90.0,150.0,JEYPORE,764001.0,NA ,NA ,NA ,O/O C.C.E R and B Circle Jeypore,No ,No,"1,05,000",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,CCEJC R AND B 07/2025-26,2025_EICCL_117330_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF CONSTRUCTION ENGINEER,Chief Construction Engineer Jeypore R and B circle Jeypore,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST Registration Certificate and GSTIN, PAN, Contractor RC",25-Aug-2025 03:00 PM,09-Sep-2025 11:00 AM,25-Aug-2025 03:00 PM,08-Sep-2025 05:00 PM,NA ,NA ,25-Aug-2025 03:00 PM,08-Sep-2025 05:00 PM,08-Dec-2025 11:15 AM,"10,000",0.0,Nil,Nil,No,AOC,BISWANATH MARNDI,Internal,,Biswanath Marndi,12-Mar-2026 01:18 PM,finsummary_550462.pdf (3494.86 KB),Technical,ABOVE BIDDERS ARE PROVISIONALLY QUALIFIED FOR TECHNICAL EVALUATION.,Biswanath Marndi,17-Sep-2025 12:55 PM,technical_550462.pdf,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,2025_EICCL_117330_4,CCEJC R AND B 07/2025-26,"CONSTRUCTION OF CONFERENCE HALL AT JEYPORE R AND B DIVISION OFFICE, JEYPORE FOR THE YEAR 2024 25",1.0,3069297.0,K. MOULIDHAR,INR,"8,951,135",1,3068872,ABHISHEK PATRA,08-Sep-2025 01:50 PM,Rejected-Technical,116(i) DTCN,05-Dec-2025 06:05 PM,16-Mar-2026,"INR 8,951,135",150.0,Biswanath Marndi,16-Mar-2026 01:30 PM,Conference_hall_AOC.pdf (2264.00 KB),FIRST LOWEST BID OF SRI K MOULIDHAR SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM.,Finance,PRICE BID OF THE ABOVE BIDDERS DOWNLOADED.,Biswanath Marndi,11-Dec-2025 04:28 PM,finance_550462.pdf,BOQ Comparative Chart,Biswanath Marndi,Internal,SE Jeypore Rand B Division DAO Jeypore Rand B Division I.c pa to CCE Jeypore Rand b Circle,Ashok Kumar Behera,05-Dec-2025 06:05 PM,08-Dec-2025 11:15 AM,techsummary_550462.pdf (987.60 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Undertakings and Other Documents as per SBD/DTCN,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3069170,GOURI SANKAR PANDA,08-Sep-2025 03:04 PM,Rejected-Technical,116(i)DTCN,05-Dec-2025 06:05 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3066308,JAGANNATH KHEMUNDU,08-Sep-2025 11:27 AM,Rejected-Finance,SECOND LOWEST BIDDER,12-Mar-2026 01:18 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3069191,KESHAB CHANDRA JENA,08-Sep-2025 03:40 PM,Rejected-AOC,FIRST LOWEST BIDDER PARTICIPATED IN LOTTERY SYSTEM BUT DID NOT SELECTED.,16-Mar-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3069297,K. MOULIDHAR,08-Sep-2025 03:22 PM,Accepted-AOC,FIRST LOWEST BID OF SRI K MOULIDHAR SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM.,16-Mar-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3069668,NIBEDITA MOHAPATRA,08-Sep-2025 04:59 PM,Rejected-Technical,115 (F) DTCN,05-Dec-2025 06:05 PM,,,,,,,,,,,,,,,,,,,,,AOC
