EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,992",Yes,percentage,1.0%,Nil,Nil,22-Jan-2026 05:00 PM,28-Jan-2026 11:00 AM,22-Jan-2026 05:00 PM,27-Jan-2026 05:00 PM,22-Jan-2026 05:00 PM ,27-Jan-2026 05:00 PM ,22-Jan-2026 05:00 PM,27-Jan-2026 05:00 PM,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,License PAN Card GSTIN and Affidavit as per DTCN,Executive Engineer,"RURAL WORKS DIVISION, NAWARANGPUR",Repair and Renovation of Police Residential Building Project in Nabarangpur IIC quarter at Kodinga for the year 2025 26,Repair and Renovation of Police Residential Building Project in Nabarangpur IIC quarter at Kodinga for the year 2025 26,NA ,NA ,"2,99,241",Civil Works - Buildings,NA ,Tender,90.0,30.0,Nabarangapur,764059.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAWARANGPUR",No ,No,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,EERWNGP Online 09 2025 26,2026_CERWI_124993_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,07-Mar-2026,"INR 253,943",30.0,Jay Prakash Soren,07-Mar-2026 12:40 PM,wo09.pdf (215.00 KB),1,3366940,AMLAN JYOTI MADALA,26-Jan-2026 10:05 PM,Rejected-AOC,Disqualified in transparent lottery,07-Mar-2026 12:41 PM,Executive Engineer,Internal,"Estimator,DAO,EE",Shiba Sankar Mohanta,26-Feb-2026 05:47 PM,techsummary_577462.pdf (322.27 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,2026_CERWI_124993_1,EERWNGP Online 09 2025 26,Repair and Renovation of Police Residential Building Project in Nabarangpur IIC quarter at Kodinga for the year 2025 26,Executive Engineer,Internal,"Estimator,DAO,EE",Shiba Sankar Mohanta,26-Feb-2026 05:52 PM,finsummary_577462.pdf (322.27 KB),Finance,Tender opening,Shiba Sankar Mohanta,26-Feb-2026 05:35 PM,,BOQ Comparative Chart,1.0,3366596.0,LAXMIKANTA NAYAK (S.T),INR,"253,943",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,3364025,Hemanta Kumar Bhakta,23-Jan-2026 01:34 PM,Rejected-AOC,Disqualified in transparent lottery,07-Mar-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3366596,LAXMIKANTA NAYAK (S.T),26-Jan-2026 07:16 PM,Accepted-AOC,Awarded of Contract,07-Mar-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3364729,M/S ABANI KUMAR MISHRA,25-Jan-2026 01:45 PM,Rejected-AOC,Disqualified in transparent lottery,07-Mar-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3364758,NILAMBAR MALI,24-Jan-2026 02:48 PM,Rejected-AOC,Disqualified in transparent lottery,07-Mar-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3366982,SUJIT KUMAR NAYAK,26-Jan-2026 09:59 PM,Rejected-AOC,Disqualified in transparent lottery,07-Mar-2026 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
