Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Odisha Tourism Devl. Corp.,BP-I/23/2025-26 Dt. 29.11.2025,2025_OTDC_123280_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000","1,080",Nil,Nil,No,Repair and Renovation of Way Side Amenity Centre at Chandol Bazar in Kendrapada Dist.,Repair and Renovation of Way Side Amenity Centre at Chandol Bazar in Kendrapada Dist.,As per DTCN ,NA ,"29,33,000",Civil Works - Buildings,NA ,Tender,180.0,30.0,Chandol,754208.0,NA ,NA ,NA ,"O/o The Superintending Engineer, OTDC Ltd. BBSR",No ,No,"19,330",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Repair and Renovation of Way Side Amenity Centre at Chandol Bazar in Kendrapada Dist.,Date,,16-Dec-2025 02:45 PM,26-Dec-2025 11:30 AM,16-Dec-2025 02:45 PM,24-Dec-2025 05:00 PM,16-Dec-2025 02:45 PM ,21-Dec-2025 05:00 PM ,16-Dec-2025 02:45 PM,24-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Superintending Engineer, OTDC Ltd. BBSR","O/o The Superintending Engineer, OTDC Ltd. BBSR",AOC,1,3325848,Arun Kumar Das,24-Dec-2025 01:16 PM,Rejected-AOC,SUCCESSFUL BIDDER,13-Mar-2026 11:44 AM,13-Mar-2026,"INR 1,643,240.89",30.0,Sunil Kumar Behera,13-Mar-2026 11:44 AM,workorder.pdf (1130.00 KB),WORK ORDER,S.K. Behera,Internal,"S.K. JENA, A.S. SWAIN",Sunil Kumar Behera,13-Mar-2026 11:33 AM,finsummary_571882.pdf (615.86 KB),Finance,BIDDERS,Subrat Kumar Jena,18-Jan-2026 02:41 PM,finance_571882.pdf,BOQ Comparative Chart,S.K. Behera,Internal,"P.K. JENA, A.S. SWAIN, D. MALIK",Sunil Kumar Behera,13-Mar-2026 11:25 AM,techsummary_571882.pdf (662.51 KB),1.0,3323376.0,M/S BINORI CONSTRUCTION AND INTERIOR,INR,"1,643,240.89",Odisha Tourism Devl. Corp.,2025_OTDC_123280_1,BP-I/23/2025-26 Dt. 29.11.2025,Repair and Renovation of Way Side Amenity Centre at Chandol Bazar in Kendrapada Dist.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,AOC,2,3319644,AVIJIT SAMAL,20-Dec-2025 05:42 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,13-Mar-2026 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,AOC,3,3323376,M/S BINORI CONSTRUCTION AND INTERIOR,23-Dec-2025 07:00 PM,Accepted-AOC,UNSUCCESSFUL BIDDER,13-Mar-2026 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3323333,Saroj Kanata Baral,22-Dec-2025 04:59 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,13-Mar-2026 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3326157,SBL CONSTRUCTION,24-Dec-2025 02:27 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,13-Mar-2026 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3319548,SMART SOLUTIONS,20-Dec-2025 05:23 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,13-Mar-2026 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3325568,SUBASH CHANDRA BEHERA,24-Dec-2025 01:06 PM,Rejected-Finance,UNSUCCESSFUL BIDDER,13-Mar-2026 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
