S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3010894.0,JAY MAHADEV CONSTRUCTION,INR,"1,869,664.82",Finance,A Committee formed for opening of tender,Prasant Kumar Malla,31-Mar-2026 05:27 PM,finance_545655.pdf,BOQ Comparative Chart,Block Development Officer,Internal,"AEE, BFO, SO, AE AND JE",Prasant Kumar Malla,31-Mar-2026 05:34 PM,finsummary_545655.pdf (464.28 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BALIPATNA Block,2025_PRBLP_115398_1,BPS- 01/2025-26,Construction of GPLF Office Building with Market Complex at Deulidharpur G.P under Balipatna Block,Block Development Officer,Internal,"AEE, BFO, SO, AE AND JE",Prasant Kumar Malla,31-Mar-2026 05:29 PM,techsummary_545655.pdf (464.28 KB),31-Mar-2026,"INR 1,869,664.82",180.0,Prasant Kumar Malla,31-Mar-2026 05:37 PM,Deulidharapu.pdf (373.00 KB),1,3011812,DESABANDHU JENA,25-Jul-2025 02:14 PM,Rejected-Finance,Lottery Process,31-Mar-2026 05:34 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,ICICI BANK,"6,000",Nil,Nil,No,11-Jul-2025 11:00 AM,28-Jul-2025 11:00 AM,11-Jul-2025 11:00 AM,25-Jul-2025 05:00 PM,11-Jul-2025 11:00 AM ,25-Jul-2025 05:00 PM ,11-Jul-2025 11:00 AM,25-Jul-2025 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BALIPATNA Block,BPS- 01/2025-26,2025_PRBLP_115398_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BDO,Balipatna Block Office,"21,993",Yes,percentage,1.0%,Nil,Nil,Construction of GPLF Office Building with Market Complex at Deulidharpur G.P under Balipatna Block,As per DTCN,Please refer Tender documents. ,NA ,"21,99,347",Civil Works - Buildings,NA ,Tender,180.0,180.0,Deulidharrapur,752103.0,Balipatna Block Office ,Balipatna Block Office ,24-Jul-2025 11:00 AM ,Balipatna Block Office,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3011672,DIPSA VENTURES,25-Jul-2025 12:56 PM,Rejected-Technical,Documents not submitted as per requirment,31-Mar-2026 05:29 PM,AOC,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3010894,JAY MAHADEV CONSTRUCTION,24-Jul-2025 09:04 PM,Accepted-AOC,Accepted through lottery,31-Mar-2026 05:37 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
