Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Gyanaranjan Nayak,Internal,Sitesh Kumar Arun Prakash Tete,Gyanaranjan Nayak,11-Dec-2025 12:02 PM,techsummary_566236.pdf (712.56 KB),24-Mar-2026,"INR 1,728,260",30.0,Gyanaranjan Nayak,24-Mar-2026 12:10 PM,894.pdf (1317.00 KB),Agreement drawn and work order issued on 11.03.2026,1,3256899,JIBANA NANDA BEHERA,26-Nov-2025 05:53 PM,Rejected-Finance,Stand L2 in transparent lottery,15-Dec-2025 05:18 PM,Finance,Tender opened on 29.11.2025,Gyanaranjan Nayak,29-Nov-2025 12:59 PM,finance_566236.pdf,BOQ Comparative Chart,1.0,3263378.0,M/S LAXMI NARAYAN PVT.ENTERPRISES,INR,"1,728,260",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,2025_EICCL_121702_2,12/KBJ/2025-26,Utility Shifting (Electrical) of Titilagarh to Lutherbandh Road under ESO No.2 Titilagarh,Gyanaranjan Nayak,Internal,Sitesh Kumar Arun Prakash Tete,Gyanaranjan Nayak,15-Dec-2025 05:18 PM,finsummary_566236.pdf (1641.78 KB),AOC,Superintending Engineer Kantabanji (RandB) Divn.,O/O the Superintending Engineer Kantabanji (RandB) Divn.,Utility Shifting (Electrical) of Titilagarh to Lutherbandh Road under ESO No.2 Titilagarh,Utility Shifting (Electrical) of Titilagarh to Lutherbandh Road under ESO No.2 Titilagarh,Please refer tender documents ,NA ,"20,33,008",Electrical Works,NA ,Tender,90.0,30.0,KANTABANJI,767039.0,NA ,NA ,NA ,O/O the S.E. Kantabanji (RandB) Division,No ,No,"6,000",0.0,Nil,Nil,No,"20,400",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor Registration Certificate, GST Registration Certificate, GSTIN, PAN",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVISION-KANTABANJI,12/KBJ/2025-26,2025_EICCL_121702_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,21-Nov-2025 12:30 PM,29-Nov-2025 11:30 AM,21-Nov-2025 12:30 PM,28-Nov-2025 05:00 PM,21-Nov-2025 12:30 PM ,25-Nov-2025 05:00 PM ,21-Nov-2025 12:30 PM,28-Nov-2025 05:00 PM,AOC
,,,,,,,,,,,,,2,3263378,M/S LAXMI NARAYAN PVT.ENTERPRISES,28-Nov-2025 01:35 PM,Accepted-AOC,Agreement drawn and work order issued on 11.03.2026,24-Mar-2026 12:10 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of correctness of documents, No Relationship Certificate, Other documents as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,3,3255086,PNP CONSTRUCTION,25-Nov-2025 06:12 PM,Rejected-Finance,Stand L2 in transparent lottery,15-Dec-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
