Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Paper Cost and EMD Online, PAN, GSTIN, Affidavit, Regd. Certificate and other Documents as per DTCN.",1.0,ICICI BANK,EIC-CIVIL,C.E. (B) - 12 / 2025-26,2025_EICCL_114705_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of 30 Bedded Community Health Centre Building at Jaipatana in the district of Kalahandi.,Construction of 30 Bedded Community Health Centre Building at Jaipatana in the district of Kalahandi.,Please refer Tender documents. ,NA ,"14,82,72,141",Civil Works - Buildings,NA ,Tender,90.0,547.0,KALAHANDI DIST.,766018.0,NA ,NA ,NA ,"O/o. the E.I.C. (Civil), Odisha, Bhubaneswar.",No ,No,21-Jun-2025 06:55 PM,07-Jul-2025 11:30 AM,21-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,NA ,NA ,21-Jun-2025 06:55 PM,05-Jul-2025 05:00 PM,06-Sep-2025 11:30 AM,"Chief Engineer (Buildings-I), Odisha, Bhubaneswar.","O/o. the E.I.C. (Civil), Odisha, Unit-V, Nirman Soudha, Bhubaneswar.","10,000",0.0,Nil,Nil,No,"14,83,000",Yes,fixed,,Nil,Nil,AOC,16-Mar-2026,"INR 133,459,754",547.0,Smita Sahoo,16-Mar-2026 11:53 AM,AOC_Jaipatna.pdf (1271.00 KB),AOC,1,2986861,JAI BAJRANGBALI INFRA,04-Jul-2025 12:02 PM,Rejected-Finance,L1,20-Nov-2025 01:40 PM,Finance,Opening,Priyabrata Samantara,06-Sep-2025 12:19 PM,,BOQ Comparative Chart,"Er Satyabrata Behera EIC (Civil-cum-Roads), Odisha",Internal,Er Managobinda Biswal CE Buildings II Odisha Er Jamuna Behera Addl CE Buildings II Odisha Smt Poonam Singh Financial Advisor,Priyabrata Samantara,02-Sep-2025 06:13 PM,06-Sep-2025 11:30 AM,techsummary_543852.pdf (331.61 KB),Principal Secretary to Govt. Works Dept Odisha,Internal,EIC Civil cum Roads Odisha CE Buildings II Odisha FA cum Special Secy to Govt Works Dept Odisha,Ashok Kumar Lenka,20-Nov-2025 01:40 PM,finsummary_543852.pdf (405.28 KB),EIC-CIVIL,2025_EICCL_114705_3,C.E. (B) - 12 / 2025-26,Construction of 30 Bedded Community Health Centre Building at Jaipatana in the district of Kalahandi.,Technical,4 Nos. Bidders Received,Priyabrata Samantara,07-Jul-2025 12:31 PM,,1.0,2988687.0,PRASANTA KUMAR PATTNAIK,INR,"133,459,754",AOC
2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2977561,MDSG CONSTRUCTION PRIVATE LIMITED,02-Jul-2025 11:48 PM,Rejected-Finance,L1,20-Nov-2025 01:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2988687,PRASANTA KUMAR PATTNAIK,05-Jul-2025 12:23 PM,Accepted-AOC,L1 (Selected through Transparent Lottery),16-Mar-2026 11:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2990485,SHIV SHANKAR AGRAWAL,05-Jul-2025 03:05 PM,Rejected-Technical,Disqualified,02-Sep-2025 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
