S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,04-Dec-2025 04:00 PM,16-Dec-2025 11:00 AM,04-Dec-2025 04:00 PM,15-Dec-2025 05:00 PM,NA ,NA ,04-Dec-2025 04:00 PM,15-Dec-2025 05:00 PM,Municipal Bodies||Talcher Municipal Council,TCRM-09/2025-26,2025_ORULB_122532_14,Yes,Open Limited,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Ist Floor building of M.E. Quarter near Town Hall in W.No.3,Construction of Ist Floor building of M.E. Quarter near Town Hall in W.No.3,Please refer Tender documents. ,NA ,"20,00,000",Civil Works - Others,NA ,Tender,120.0,90.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,Talcher Municipality Office,No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of TP, EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN","20,000",Yes,fixed,,Nil,Nil,"Executive Officer, Talcher Municipality","At - Municipality Office, P.O. Talcher Town, Dist.Angul",AOC,Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,15-Mar-2026 01:50 PM,finsummary_569275.pdf (230.96 KB),Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,15-Mar-2026 01:46 PM,techsummary_569275.pdf (235.47 KB),1,3296905,BABULA NATH,12-Dec-2025 11:13 AM,Not Admitted-Fee/PreQual/Technical/Finance,"Others-As per the 16th Council Resolution on dt.11.07.2025 in Para No. Anyanya 5 (Sha), Babula Nath has failed to complete the awarded work intime before. So the bid will not be opened in the tender notice No.4149, dt.2.12.2025 through online.",24-Dec-2025 06:39 PM,1.0,3303287.0,SWEETY SUDESHNA SINGH,INR,"1,700,200",Municipal Bodies||Talcher Municipal Council,2025_ORULB_122532_14,TCRM-09/2025-26,Construction of Ist Floor building of M.E. Quarter near Town Hall in W.No.3,16-Mar-2026,"INR 1,700,200",120.0,PRADIP KUMAR SAHA,15-Mar-2026 01:55 PM,womequarter.pdf (439.00 KB),Finance,One bidder not admitted and five bidders admitted,PRADIP KUMAR SAHA,24-Dec-2025 06:39 PM,finance_569275.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,AOC,,,,,,,,,,,,,2,3299451,BADAL MOHAPATRA,13-Dec-2025 01:03 PM,Rejected-AOC,Unsuccessful,15-Mar-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,3296336,BINAYA KUMAR DAS,11-Dec-2025 09:05 PM,Rejected-AOC,Unsuccessful,15-Mar-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,3299564,NIRANJAN SAHOO,13-Dec-2025 01:50 PM,Rejected-AOC,Unsuccessful,15-Mar-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,3303638,PRAKASH MOHAPATRA,15-Dec-2025 01:59 PM,Rejected-AOC,Unsuccessful,15-Mar-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,3303287,SWEETY SUDESHNA SINGH,15-Dec-2025 01:08 PM,Accepted-AOC,Successful,15-Mar-2026 01:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC
