S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,CONSTRUCTION OF BOXCELL CULVERT OVER LOCAL NALLAH AT 16-100 KM ON BORIGUMMA KAMTA KUMULI ROAD IN THE DISTRICT OF KORAPUT UNDER STATE PLAN FOR THER YEAR 2025-26,CIVIL WORKS,Please refer Tender documents. ,NA ,"2,27,09,761",Civil Works - Bridges,BOX CELL ,Tender,90.0,240.0,JEYPORE,764001.0,NA ,NA ,NA ,O/O C.C.E R and B Circle Jeypore,No ,No,24-Sep-2025 05:30 PM,16-Oct-2025 10:00 AM,24-Sep-2025 05:30 PM,15-Oct-2025 05:00 PM,NA ,NA ,24-Sep-2025 05:30 PM,15-Oct-2025 05:00 PM,08-Dec-2025 11:30 AM,1.0,EXTENSION OF DATE,Date,,"10,000",0.0,Nil,Nil,No,CHIEF CONSTRUCTION ENGINEER,Chief Construction Engineer Jeypore R and B circle Jeypore,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST Registration Certificate and GSTIN, PAN, Contractor RC","2,27,000",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,CCEJC R AND B 09/2025-26,2025_EICCL_118515_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,BISWANATH MARNDI,Internal,,Biswanath Marndi,05-Mar-2026 03:51 PM,finsummary_553771.pdf (3479.96 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE,2025_EICCL_118515_1,CCEJC R AND B 09/2025-26,CONSTRUCTION OF BOXCELL CULVERT OVER LOCAL NALLAH AT 16-100 KM ON BORIGUMMA KAMTA KUMULI ROAD IN THE DISTRICT OF KORAPUT UNDER STATE PLAN FOR THER YEAR 2025-26,Technical,ABOVE BIDDERS ARE PROVISIONALLY QUALIFIED FOR TECHNICAL EVALUATION.,Ashok Kumar Behera,22-Oct-2025 11:25 AM,technical_553771.pdf,1.0,3115996.0,P.RAMA RAO,INR,"19,305,568",1,3111263,Banoj kumar patra,07-Oct-2025 10:17 AM,Rejected-AOC,PARTICIPATED IN TRANSPARENT LOTTERY BUT DID NOT SELECTED.,05-Mar-2026 03:57 PM,05-Mar-2026,"INR 19,305,568",240.0,Biswanath Marndi,05-Mar-2026 03:57 PM,BoxCell_AOC.pdf (2123.00 KB),FIRST LOWEST BIDDER PARTICIPATED IN TRANSPARENT LOTTERY SYSTEM AND SELECTED.,Finance,PRICE BID OF THE ABOVE BIDDERS DOWNLOADED.,Biswanath Marndi,11-Dec-2025 04:26 PM,finance_553771.pdf,BOQ Comparative Chart,Biswanath Marndi,Internal,SE Jeypore Rand B Division DAO Jeypore Rand B Division I.c PA to CCE Jeypore Rand b Circle,Ashok Kumar Behera,05-Dec-2025 06:19 PM,08-Dec-2025 11:30 AM,techsummary_553771.pdf (1025.13 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Undertakings and Other Documents as per SBD/DTCN,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3113816,Nikhil Agrawal,07-Oct-2025 12:09 PM,Rejected-Technical,116(i)DTCN,05-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3129467,PRADEEP KUMAR PADHI,15-Oct-2025 03:05 PM,Rejected-AOC,PARTICIPATED IN TRANSPARENT LOTTERY BUT DID NOT SELECTED.,05-Mar-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3115996,P.RAMA RAO,08-Oct-2025 12:54 PM,Accepted-AOC,PARTICIPATED IN TRANSPARENT LOTTERY AND SELECTED.,05-Mar-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3111924,Rajesh Kumar Jain,07-Oct-2025 01:40 PM,Rejected-Technical,116(i)DTCN,05-Dec-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3128997,Somnath Patra,15-Oct-2025 01:00 PM,Rejected-AOC,PARTICIPATED IN TRANSPARENT LOTTERY BUT DID NOT SELECTED.,05-Mar-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3106800,SUSANTA KUMAR HOTA,07-Oct-2025 12:08 AM,Rejected-AOC,PARTICIPATED IN TRANSPARENT LOTTERY BUT DID NOT SELECTED.,05-Mar-2026 03:57 PM,,,,,,,,,,,,,,,,,,,,,AOC
