S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Having no experience,Other,,1,ICICI BANK,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Regist_of_licence_GST_Regd_PAN_Paper_cost_Affidavit_Decl_and_other_doc_as_per_DTCN,Municipal Bodies||Pipli NAC,PIPILI-NAC-5(71)/2025-26,2025_ORULB_121427_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, pipli NAC","Office of the Executive officer, Pipli NAC, Pipli","8,500",Yes,fixed,,Nil,Nil,27-Nov-2025 12:00 PM,09-Dec-2025 11:00 AM,27-Nov-2025 12:00 PM,08-Dec-2025 05:00 PM,NA ,NA ,27-Nov-2025 12:00 PM,08-Dec-2025 05:00 PM,Development of Crematorium at Bada Sahi Smashan in Ward No - 15,Development of Crematorium at Bada Sahi Smashan in Ward No - 15,Please refer Tender documents. ,NA ,"8,47,734",Civil Works - Roads,NA ,Tender,90.0,60.0,Pipli NAC,752104.0,NA ,NA ,NA ,"Office of the Executive officer, Pipli NAC, Pipli",No ,No,AOC,Chairperson,Internal,,Kadambini Jena,25-Mar-2026 11:03 AM,finsummary_567111.pdf (655.70 KB),Chairperson,Internal,,Kadambini Jena,25-Mar-2026 11:01 AM,techsummary_567111.pdf (655.70 KB),1.0,3287124.0,Chandramani Dash,INR,"847,746.73",Municipal Bodies||Pipli NAC,2025_ORULB_121427_14,PIPILI-NAC-5(71)/2025-26,Development of Crematorium at Bada Sahi Smashan in Ward No - 15,1,3287124,Chandramani Dash,08-Dec-2025 07:31 AM,Accepted-AOC,As per quoted rate,25-Mar-2026 11:07 AM,25-Mar-2026,"INR 847,746.73",60.0,Kadambini Jena,25-Mar-2026 11:07 AM,WO.pdf (452.00 KB),Finance,2 nos. of bidder have participated in bidding process,Kadambini Jena,25-Mar-2026 10:59 AM,,BOQ Comparative Chart,AOC
,,,,2,ICICI NEFT/RTGS,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3287185,M/S MUSKAN CONSTRUCTION,08-Dec-2025 07:54 AM,Rejected-AOC,As per quoted rate,25-Mar-2026 11:07 AM,,,,,,,,,,,,,AOC
