Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,27-Jan-2026 01:51 PM,27-Jan-2026 05:30 PM,techsummary_573776.pdf (318.17 KB),Finance,open,Sanjeet Kumar Naik,08-Mar-2026 03:07 PM,finance_573776.pdf,BOQ Comparative Chart,08-Mar-2026,"INR 7,082,250",60.0,Sanjeet Kumar Naik,08-Mar-2026 03:11 PM,1690.pdf (1001.00 KB),1,3349576,BRAJA KISHORE MOHANTA,09-Jan-2026 12:41 PM,Accepted-AOC,Lottery winner,08-Mar-2026 03:11 PM,1.0,3349576.0,BRAJA KISHORE MOHANTA,INR,"7,082,250",CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_123988_1,RD-20,Periodical Renewal work of post 5 year completed PMGSY road Package No.(A- OR-21-621-SH-50 to Jodia road) (B- OR-21-ADB-103-SH-50 to Kasipentha road)for the year 2025-26.,Technical,open,Sanjeet Kumar Naik,27-Jan-2026 01:47 PM,technical_573776.pdf,Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,08-Mar-2026 03:10 PM,finsummary_573776.pdf (1001.43 KB),AOC,Periodical Renewal work of post 5 year completed PMGSY road Package No.(A- OR-21-621-SH-50 to Jodia road) (B- OR-21-ADB-103-SH-50 to Kasipentha road)for the year 2025-26.,Periodical Renewal work of post 5 year completed PMGSY road Package No.(A- OR-21-621-SH-50 to Jodia road) (B- OR-21-ADB-103-SH-50 to Kasipentha road)for the year 2025-26.,NA ,NA ,"83,31,078",Civil Works - Roads,NA ,Tender,90.0,60.0,Mayurbhanj,757043.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, RAIRANGPUR",No ,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RD-20,2025_CERWI_123988_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,PAN RC affidavit similar nature of work experience turn over etc as per DTCN,30-Dec-2025 05:00 PM,12-Jan-2026 11:30 AM,30-Dec-2025 05:00 PM,09-Jan-2026 05:00 PM,30-Dec-2025 05:00 PM ,08-Jan-2026 05:00 PM ,30-Dec-2025 05:00 PM,09-Jan-2026 05:00 PM,27-Jan-2026 05:30 PM,Divisional Officer,"RURAL WORKS DIVISION, RAIRANGPUR",1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"83,400",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,2,3349675,Nihar Ranjan Behera,09-Jan-2026 01:57 PM,Rejected-AOC,Lottery,08-Mar-2026 03:11 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3349266,SUMANTINI GIRI,08-Jan-2026 07:26 PM,Rejected-AOC,Lottery,08-Mar-2026 03:11 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
