Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD(Online) RC,PAN, GSTIN, Affidavit Other Documents and Forms as per DTCN.",04-Sep-2025 06:55 PM,13-Sep-2025 11:30 AM,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,04-Sep-2025 06:55 PM ,12-Sep-2025 04:00 PM ,04-Sep-2025 06:55 PM,12-Sep-2025 04:00 PM,"20,200",Yes,fixed,,Nil,Nil,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Adapada.,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Adapada.,Please refer Tender documents. ,NA ,"20,12,504",Electrical Works,NA ,Tender,90.0,365.0,Berhampur,760005.0,NA ,NA ,NA ,SE R and B Division No I Berhampur,No ,No,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,SE RandB Divn No.I-BAM-04/2025-26,2025_EICCL_117661_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,"DTCN, Modification",Other,,1.0,ICICI BANK,SE R and B Division No I Berhampur,SE R and B Division No I Berhampur,AOC,"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,25-Mar-2026 12:29 PM,techsummary_551438.pdf (1534.35 KB),"Superintending Engineer Ganjam (R and B) Division No.I, Berhampur",Internal,Sr. DAO and A.E.E Estimator,Somanath Tripathy,25-Mar-2026 12:31 PM,finsummary_551438.pdf (1534.35 KB),Finance,"6Nos Bidder are participate, Tender Under Scrutiny.",Somanath Tripathy,15-Sep-2025 11:22 AM,finance_551438.pdf,BOQ Comparative Chart,1,3076860,KK SERVICE,11-Sep-2025 07:23 PM,Accepted-AOC,win in lottery,25-Mar-2026 12:51 PM,1.0,3076860.0,KK SERVICE,INR,"1,710,830",EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,2025_EICCL_117661_19,SE RandB Divn No.I-BAM-04/2025-26,Provision of annual comprehensive maintenance contract of fire-fighting alarm system and estimate for fire-fighting system and fire extinguisher at CHC Adapada.,25-Mar-2026,"INR 1,710,830",365.0,Somanath Tripathy,25-Mar-2026 12:51 PM,1310.pdf (1534.00 KB),Contract Awarded to Smt / Sri KK Service,AOC
,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,2,3076786,M/S FIRESTOP SALES AND SERVICES,12-Sep-2025 12:25 PM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3072815,M/S OM CONSTRUCTION,10-Sep-2025 07:21 PM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3077432,S R INDUSTRIES,12-Sep-2025 01:01 PM,Rejected-AOC,reject in lottery,25-Mar-2026 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3077499,TOSHALI INDUSTRIES PRIVATE LIMITED,12-Sep-2025 01:56 PM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3077115,TRANSTECH SOLUTION,12-Sep-2025 11:04 AM,Rejected-Technical,Rejected due to not submit proper authorization,25-Mar-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
