Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Municipal Bodies||Jagatsinghpur Municipality,2025_ORULB_110156_23,EO/ JSPURM/W-03/2024-25,Construction of Community Center near Maa Mangala Temple in Ward No-08,1.0,2828600.0,M/S.JANMENJAYA DAS,INR,"585,959",1,2828754,AMARESH SWAIN,21-Feb-2025 10:53 AM,Rejected-AOC,REJECTED,05-Mar-2026 05:18 PM,05-Mar-2026,"INR 585,959",90.0,Manas Ranjan Pal,05-Mar-2026 05:17 PM,E82832AOC.pdf (897.00 KB),Finance,Bids opened in online. 05 Nos of Bidder have been participated in Online. All Bid has been accepted for Lottery Process.,Manas Ranjan Pal,24-Mar-2025 06:34 PM,,BOQ Comparative Chart,CHAIRPERSON,Internal,ADDITIONAL TRESURY OFFICER EXECUTIVE OFFICER MUNICIPAL ENGINEER,Manas Ranjan Pal,05-Mar-2026 05:11 PM,finsummary_528860.pdf (4512.52 KB),Chairperson,Internal,,Manas Ranjan Pal,25-Mar-2025 12:36 PM,techsummary_528860.pdf (1753.49 KB),AOC,1.0,ICICI BANK,"Executive Officer, Jagatsinghpur Municipality","Jagatsinghpur Municipality, Jagatsinghpur",07-Feb-2025 05:00 PM,25-Feb-2025 11:00 AM,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 05:00 PM,21-Feb-2025 05:00 PM,"4,720",0.0,Nil,Nil,No,Construction of Community Center near Maa Mangala Temple in Ward No-08,Construction of Community Center near Maa Mangala Temple in Ward No-08,Please refer Tender documents. ,NA ,"6,92,728",Civil Works - Others,NA ,Tender,90.0,90.0,Construction of Community Center near Maa Mangala,754103.0,NA ,NA ,NA ,Jagatsinghpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost,EMD,PAN,GST, Registration, NRC, Declaration,Affidavit,Other as Per DTCN","6,900",Yes,fixed,,Nil,Nil,Municipal Bodies||Jagatsinghpur Municipality,EO/ JSPURM/W-03/2024-25,2025_ORULB_110156_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,2824860,HIMANSU SEKHAR PAITAL,18-Feb-2025 08:44 PM,Rejected-Finance,REJECTED,05-Mar-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,2828643,MANOJ SINGH,21-Feb-2025 07:31 AM,Rejected-Finance,REJECTED,05-Mar-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,2828600,M/S.JANMENJAYA DAS,21-Feb-2025 12:42 AM,Accepted-AOC,ACCEPTED,05-Mar-2026 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,2829329,TAPAN KUMAR SWAIN,21-Feb-2025 04:36 PM,Rejected-Finance,REJECTED,05-Mar-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
