Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"S.E.R.W.Division-II,Balasore",Internal,DAO and Estimators,Amir Kumar Sethy,17-Mar-2026 12:49 PM,techsummary_577907.pdf (194.79 KB),1.0,Revoke Tender work,Due to worngly entered and upload,17-Mar-2026 11:55 AM,BalikanaRevoke.pdf ,43.26,Technical Opening,17-Mar-2026,"INR 395,678.74",30.0,Amir Kumar Sethy,17-Mar-2026 04:27 PM,5RDRoadBalikanafinanAOC.pdf (421.00 KB),1,3378513,BIDYADHAR BEHERA,03-Feb-2026 04:16 PM,Rejected-AOC,REJECTED,17-Mar-2026 04:27 PM,1.0,3382376.0,JADU SINGH,INR,"395,678.74",Finance,All documents are download for next process,Sujata Behera,17-Mar-2026 12:35 PM,,BOQ Comparative Chart,"S.E.R.W.Division-II,Balasore",Internal,,Amir Kumar Sethy,17-Mar-2026 01:14 PM,finsummary_577907.pdf (420.88 KB),CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2026_CERWI_125108_5,E-TCN/BLS-II No.10 of 2025-26,S/R to R.D Road to Balikana Road for the year 2025-26,AOC,"4,742",Yes,percentage,1.0%,Nil,Nil,S/R to R.D Road to Balikana Road for the year 2025-26,S/R to R.D Road to Balikana Road for the year 2025-26,Please refer Tender documents. ,NA ,"4,74,151",Civil Works - Roads,NA ,Tender,90.0,30.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the S.E,R.W.Division_II,Balasore",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"P. Cost, EMD Online, RC, PAN, Valid GSTIN, Affidavit, No relation certificate and other as per DTC",1.0,ICICI BANK,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,E-TCN/BLS-II No.10 of 2025-26,2026_CERWI_125108_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Jan-2026 05:00 PM,06-Feb-2026 11:00 AM,28-Jan-2026 05:00 PM,05-Feb-2026 05:00 PM,28-Jan-2026 05:00 PM ,05-Feb-2026 03:00 PM ,28-Jan-2026 05:00 PM,05-Feb-2026 05:00 PM,"S.E,R.W.Division_II,Balasore","O/o the S.E,R.W.Division_II,Balasore,Angaragadia,Balasore","2,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,2,3377222,Harekrushna Nayak,02-Feb-2026 03:15 PM,Rejected-Finance,Rejected,17-Mar-2026 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3382376,JADU SINGH,05-Feb-2026 03:07 PM,Accepted-AOC,AWARDED THROUGH LOTTERY WINNER VIDE AGRT NO.225 N1 OF 2025-26 AS PER L1 BIDDER RATE,17-Mar-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,3382286,JAYADRATH SHIAL (SC),05-Feb-2026 02:37 PM,Rejected-AOC,REJECTED,17-Mar-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,3372902,MADHU SUDAN SAHOO,29-Jan-2026 07:56 PM,Rejected-Finance,Rejected,17-Mar-2026 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,6,3374174,PRASANTA KUMAR SAHU,30-Jan-2026 02:15 PM,Rejected-Finance,Rejected,17-Mar-2026 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,7,3382721,SMT LIPSA LENKA,05-Feb-2026 04:41 PM,Rejected-Finance,Rejected,17-Mar-2026 01:14 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,8,3382497,TANMAYA TAPAS NAYAK,05-Feb-2026 03:33 PM,Rejected-AOC,REJECTED,17-Mar-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
