Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Construction of Peddy Procurement Center (PPC) at Kanaktura under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,Construction of Peddy Procurement Center (PPC) at Kanaktura under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,Please refer Tender documents. ,NA ,"79,32,356",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jharsuguda,768201.0,NA ,NA ,NA ,O/O the SE Jharsuguda R and B Division,No ,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC BOOK,TENDER COST,AFFIDAVIT,EMD,PAN, GSTN, LEASE AGREEMENT, MOU OF electrical contractor etc",SE Jharsuguda R and B Division,O/O the SE Jharsuguda R and B Division,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,Bid Identification No-SE-RandB-JSG-09- OF 2024-25,2024_EICCL_106266_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"79,324",Yes,percentage,1.0%,Nil,Nil,08-Nov-2024 06:55 PM,22-Nov-2024 11:00 AM,08-Nov-2024 06:55 PM,21-Nov-2024 05:00 PM,08-Nov-2024 06:55 PM ,21-Nov-2024 05:00 PM ,08-Nov-2024 06:55 PM,21-Nov-2024 05:00 PM,07-May-2025 01:15 PM,AOC,Finance,CS,Ashish Kumar Lenka,08-May-2025 10:24 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,07-May-2025 12:58 PM,07-May-2025 01:15 PM,techsummary_513815.pdf (1655.12 KB),Technical,Accepted,Sandipta Panigrahi,04-Jan-2025 06:05 PM,,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,24-Mar-2026 11:24 PM,finsummary_513815.pdf (947.92 KB),24-Mar-2026,"INR 6,743,295",180.0,Satyaban Patel,24-Mar-2026 11:28 PM,kanaktora.pdf (948.00 KB),AOC,1.0,2656433.0,RAJESH KUMAR AGRAWAL,INR,"6,743,295",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,2024_EICCL_106266_16,Bid Identification No-SE-RandB-JSG-09- OF 2024-25,Construction of Peddy Procurement Center (PPC) at Kanaktura under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,1,2652379,KAUSHAL BEHERA,18-Nov-2024 06:09 PM,Rejected-Technical,Failed to satisfy min. qualifing marks,07-May-2025 12:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2656433,RAJESH KUMAR AGRAWAL,21-Nov-2024 12:37 PM,Accepted-AOC,Lottery in favour,24-Mar-2026 11:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2652301,SATYESH MAHANA,18-Nov-2024 06:49 PM,Rejected-AOC,Lottery not in favour,24-Mar-2026 11:29 PM,AOC
