S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,3329584.0,Sridhar Panigrahi,INR,"3,346,819",Finance,Tender will be finalized after downloaded Bid documents scrutinized,Sudipta Senapati,31-Dec-2025 12:13 PM,finance_572564.pdf,BOQ Comparative Chart,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,06-Mar-2026 12:09 PM,finsummary_572564.pdf (1442.46 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,2025_CERWI_123556_6,Online Tender/20/SERWD-II/2025-26,Construction of 1 no D type quarter at PHC (N) Sundarpur under Chatrapur block,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,06-Mar-2026 12:06 PM,techsummary_572564.pdf (682.57 KB),1,3328323,SAGARIKA SAHU,26-Dec-2025 03:42 PM,Rejected-AOC,Unsuccessful Bidder,06-Mar-2026 12:12 PM,06-Mar-2026,"INR 3,346,819",120.0,Sudipta Senapati,06-Mar-2026 12:12 PM,3SundarpurWO.pdf (889.00 KB),Work Order,AOC,Construction of 1 no D type quarter at PHC (N) Sundarpur under Chatrapur block,Construction of 1 no D type quarter at PHC (N) Sundarpur under Chatrapur block,Please refer Tender documents. ,NA ,"39,36,972",Civil Works - Buildings,NA ,Tender,90.0,120.0,Berhampur,760011.0,NA ,NA ,NA ,"O/o the S.E R.W.D-II, Ganjam, Berhampur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Valid RC Copy Affidavit EMD Tender paper Cost PAN and GST Regi. as per DTCN,1,ICICI BANK,"39,400",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,"Superintending Engineer RWD-II, GJM, BAM","O/o the Superintending Engineer Rural Works Division-II, Ganjam, Berhampur",CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,Online Tender/20/SERWD-II/2025-26,2025_CERWI_123556_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,20-Dec-2025 03:00 PM,29-Dec-2025 11:00 AM,20-Dec-2025 03:00 PM,26-Dec-2025 05:00 PM,20-Dec-2025 03:00 PM ,24-Dec-2025 05:00 PM ,20-Dec-2025 03:00 PM,26-Dec-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3329584,Sridhar Panigrahi,26-Dec-2025 03:17 PM,Accepted-AOC,Successful Bidder in Lottery,06-Mar-2026 12:12 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
