EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"6,97,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,21-Aug-2025 06:00 PM,11-Sep-2025 12:00 PM,21-Aug-2025 06:00 PM,10-Sep-2025 05:30 PM,21-Aug-2025 06:00 PM ,27-Aug-2025 03:30 PM ,21-Aug-2025 06:00 PM,10-Sep-2025 05:30 PM,22-Oct-2025 11:30 AM,ODISHA CONSTRUCTION CORPORATION LTD,E-procurement Notice No. 37/OCCL/2025-26(on-line),2025_OCCL_117173_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,MANAGING DIRECTOR OF OCC LTD.,"ODISHA CONSTRUCTION CORPORATION Ltd. UNIT - VIII, GOPABANDHUNAGAR,BBSR-751012",Improvement to RFB of river Rushikulya from village Bharatapalli to Baradabilli.,Improvement to RFB of river Rushikulya from village Bharatapalli to Baradabilli.,AS PER DTCN. ,NA ,"6,96,89,831",Civil Works - Others,NA ,Tender,90.0,270.0,Bhanjanagar town in Ganjam district.,761126.0,NA ,NA ,NA ,HEAD OFFICE OCCL,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,EPF registration certificate, Valid OCC Ltd enlistment certificate and EMD (Mandatory) etc.",AOC,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,19-Oct-2025 01:00 PM,22-Oct-2025 11:30 AM,techsummary_550142.pdf (59.88 KB),ODISHA CONSTRUCTION CORPORATION LTD,2025_OCCL_117173_1,E-procurement Notice No. 37/OCCL/2025-26(on-line),Improvement to RFB of river Rushikulya from village Bharatapalli to Baradabilli.,1.0,3072804.0,SURENDRA KUMAR MAHAKUDA,INR,"59,243,326",Finance,Opened Successfully.,Pratap Chandra Chaudhury,22-Oct-2025 12:46 PM,,BOQ Comparative Chart,Technical,Opened Successfully.,Pratap Chandra Chaudhury,11-Sep-2025 12:42 PM,,1,3065534,AMRIT PRADHAN,09-Sep-2025 08:49 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,MANAGING DIRECTOR OF OCC LTD.,Internal,,Pratap Chandra Chaudhury,14-Nov-2025 04:12 PM,finsummary_550142.pdf (578.08 KB),01-Dec-2025,"INR 59,243,326",270.0,Sarat Chandra Ghadei,19-Mar-2026 04:22 PM,AOC_Bharatapalli.pdf (660.00 KB),AOC,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Other documents as per DTCN. EMD is in BG Shape, Provide Original BG during technical bid opening.",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3074097,BIPIN BIHARI BISWAL,10-Sep-2025 03:23 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3073442,CDM CONSTRUCTIONS,10-Sep-2025 11:25 AM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3074680,CHANDAN PRASAD PADHY,10-Sep-2025 05:21 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3073335,Debendra Chandra Mohanty,10-Sep-2025 02:38 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3074518,DILIP KUMAR SWAIN,10-Sep-2025 04:40 PM,Rejected-Finance,L2 BIDDER.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3064412,Ganesh Chandra Mohanty,10-Sep-2025 01:30 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3072943,Girish Kumar Tripathy,09-Sep-2025 10:31 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3072693,Jayadeep Kumar Gouda,09-Sep-2025 08:47 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3068727,LAXMINARAYAN MALLICK,08-Sep-2025 01:09 PM,Rejected-Finance,UN-SUCCESSFUL BIDDER IN TRANSPARENT LOTTERY.,14-Nov-2025 04:12 PM,,,,,,,,,,,,,,AOC
