Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Seventeen Bidders found,Anup Kumar Behera,17-Feb-2026 12:04 PM,finance_579393.pdf,BOQ Comparative Chart,Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,16-Feb-2026 01:25 PM,17-Feb-2026 10:00 AM,techsummary_579393.pdf (921.22 KB),11-Mar-2026,"INR 12,635,631",60.0,Anup Kumar Behera,11-Mar-2026 06:08 PM,Parttwo.pdf (190.00 KB),REFUND OF E.M.D,1,3389194,BISHNUSEN KISAN,09-Feb-2026 10:22 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,1.0,3388687.0,SUNIL KUMAR JIT,INR,"12,635,631",Chief Construction Engineer,Internal,E.E DAO ESTIMATOR,Anup Kumar Behera,11-Mar-2026 06:04 PM,finsummary_579393.pdf (190.33 KB),Technical,Seventeen Bidders found,Mamatamayee Biswal,11-Feb-2026 01:43 PM,technical_579393.pdf,CE RW I||RWCIRCLE-ANGUL,2026_CERWI_125543_2,AMP Road Online-AGL-35/2025-26,Special Repair to Jamardihi Sibida Via-Nagira (Part-II) under Annual Maintenance Plan for the year 2025-26.,AOC,1.0,ICICI BANK,"1,26,360",Yes,percentage,1.0%,Nil,Nil,04-Feb-2026 06:30 PM,10-Feb-2026 05:30 PM,04-Feb-2026 06:30 PM,10-Feb-2026 05:00 PM,04-Feb-2026 06:30 PM ,09-Feb-2026 01:00 PM ,04-Feb-2026 06:30 PM,10-Feb-2026 05:00 PM,17-Feb-2026 10:00 AM,Special Repair to Jamardihi Sibida Via-Nagira (Part-II) under Annual Maintenance Plan for the year 2025-26.,Special Repair to Jamardihi Sibida Via-Nagira (Part-II) under Annual Maintenance Plan for the year 2025-26.,Please refer Tender documents. ,NA ,"1,26,36,000",Civil Works - Roads,NA ,Tender,60.0,60.0,Angul,759122.0,NA ,NA ,NA ,"Office of the Chief Construction Engineer,RWC,Angu",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD,GST,PAN,RC,Affidavit ATO and other documents as per DTCN","10,000",0.0,Nil,Nil,No,"Chief Construction Engineer,RWC,Angul",Angul,CE RW I||RWCIRCLE-ANGUL,AMP Road Online-AGL-35/2025-26,2026_CERWI_125543_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2,3386637,BRAJA KISHORE GARNAYAK,08-Feb-2026 09:32 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities in xls sheet,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3384402,CHINMAYA PRADHAN,07-Feb-2026 08:53 AM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3388670,DILIP KUMAR MOHANTY,09-Feb-2026 07:22 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3387174,Dinesh Kumar Agarwalla,10-Feb-2026 10:35 AM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,3389997,MANORANJAN SATPATHY,10-Feb-2026 11:51 AM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,3389158,MOTILAL ROUL,09-Feb-2026 10:07 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,3390561,PRABIN KUMAR BEHERA,10-Feb-2026 01:55 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,3388412,RAMA CHANDRA BEHERA,09-Feb-2026 06:05 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,3390484,SANTOSH SAMAL,10-Feb-2026 01:36 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,11,3388935,SNEHALATA MOHANTY,10-Feb-2026 10:35 AM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,12,3387592,SUBRAT BEHERA,09-Feb-2026 01:25 PM,Rejected-AOC,0,11-Mar-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
