EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"14,341",Yes,percentage,1.0%,Nil,Nil,DFo Athgarh,O/o the DFO Athgarh,16-Jan-2026 11:00 AM,28-Jan-2026 11:00 AM,16-Jan-2026 11:00 AM,27-Jan-2026 05:00 PM,NA ,NA ,16-Jan-2026 11:00 AM,27-Jan-2026 05:00 PM,Forest Environment and Climate Change Department||RCCF Angul||DFO Athgarh,DFOATH-03 of 2025-26,2026_DFATH_124632_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Group D Qtr,Civil Works,Refer to tender documents ,NA ,"14,34,081",Civil Works - Buildings,NA ,Tender,60.0,NA ,Forest Colony Athgarh,754029.0,NA ,NA ,NA ,O/o the DFO Athgarh,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd. Certificate, GSTIN, Pan, Affidavit and other relevant documents","6,000",Nil,Nil,No,AOC,06-Mar-2026,"INR 1,219,111.91",60.0,Biswal Chichilichi,06-Mar-2026 06:58 PM,Document163.pdf (319.00 KB),Work order issued to Sunil Kumar Mallick,1,3368287,MINATI JENA,27-Jan-2026 02:46 PM,Rejected-Finance,L3 Bidder,06-Mar-2026 06:50 PM,DFO Athgarh,Internal,"DFO, ACF, Sr. Asst. Jr. Asst",Biswal Chichilichi,06-Mar-2026 06:45 PM,techsummary_575997.pdf (662.29 KB),Forest Environment and Climate Change Department||RCCF Angul||DFO Athgarh,2026_DFATH_124632_1,DFOATH-03 of 2025-26,Construction of Group D Qtr,DFO Athgarh,Internal,"DFO, ACF Sr. Asst., Jr. Asst",Biswal Chichilichi,06-Mar-2026 06:50 PM,finsummary_575997.pdf (383.63 KB),Finance,4 Nos. Bidder Participated,Pratap Kumar Lenka,28-Jan-2026 06:44 PM,,BOQ Comparative Chart,1.0,3368864.0,Sunil Kumar Mallick (S.C),INR,"1,219,111.91",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantities,,,,,AOC,,,,,,,,2,3366514,M/S SHREE BALAJI INTERNATIONAL,26-Jan-2026 06:29 PM,Rejected-Finance,L2 Bidder,06-Mar-2026 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3368864,Sunil Kumar Mallick (S.C),27-Jan-2026 04:35 PM,Accepted-AOC,L1 Bidder Selected,06-Mar-2026 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3368258,TAPAS CHANDRA PARIDA,27-Jan-2026 02:33 PM,Rejected-Finance,L3 Bidder,06-Mar-2026 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
