EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"8,400",Yes,fixed,,Nil,Nil,"S.E., MI Division, Padampur","O/o The Superintending Engineer, MI Division, Padampur, At -Padampur, Dist-Bargarh, Pin-768036","4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost, EMD, VAT, PAN, Contractor RC",Improvement to Beherapali-I Check Dam near village Beherapali in Ambabhona Block of Bargarh District under Improvement to Check Dam Scheme for the year 2025-26,Improvement to Beherapali-I Check Dam near village Beherapali in Ambabhona Block of Bargarh District under Improvement to Check Dam Scheme for the year 2025-26,As per DTCN ,NA ,"8,21,070",Civil Works - Others,NA ,Tender,90.0,60.0,"Vill-Beherapali, Block-Ambabhona",768031.0,NA ,NA ,NA ,"O/o The S.E. MI Division, Padampur",No ,No,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",SEMIPDP_06_2526,2026_CEMIB_124919_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,22-Jan-2026 11:00 AM,04-Feb-2026 11:00 AM,22-Jan-2026 11:00 AM,03-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 11:00 AM,03-Feb-2026 05:00 PM,1.0,ICICI BANK,AOC,Sri Arun Kumar Jyotrimaya,Internal,"Ashwani Mishra,DAO,Hemanta Kumar Marandi,AEE EstimatorI/C,Samir Kumar Behera,JE Estimator",HEMANTA MARANDI,10-Feb-2026 05:59 PM,techsummary_577217.pdf (221.57 KB),Sri Arun Kumar Jyotrimaya,Internal,"Sri Arun Kumar Jyotrimaya Superintending Engineer as chairperson, Sri Aswaini Mishra (D.A.O),Sri Hemanta Kumar Marandi (I/C, A.E.E. Estimator), Sri Samir Kumar Behera (J.E. Estimator)",HEMANTA MARANDI,20-Feb-2026 08:55 PM,finsummary_577217.pdf (201.78 KB),Finance,"Sri Arun Kumar Jyotrimaya Superintending Engineer as chairperson, Sri Aswaini Mishra (D.A.O),Sri Hemanta Kumar Marandi (I/C, A.E.E. Estimator), Sri Samir Kumar Behera (J.E. Estimator)",HEMANTA MARANDI,05-Feb-2026 06:12 PM,finance_577217.pdf,BOQ Comparative Chart,1.0,3372848.0,BIKASH SETH,29-Jan-2026 07:21 PM,Rejected-Finance,Not Qualified,20-Feb-2026 08:55 PM,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Padampur",2026_CEMIB_124919_13,SEMIPDP_06_2526,Improvement to Beherapali-I Check Dam near village Beherapali in Ambabhona Block of Bargarh District under Improvement to Check Dam Scheme for the year 2025-26,1.0,3372806.0,Kishor Kumar Purohit,INR,"820,168",20-Mar-2026,"INR 820,168",60.0,ARUN KUMAR JYOTRIMAYA,09-Mar-2026 05:09 PM,68.pdf (746.00 KB),The Work is awarded to Sri Kishor Kumar Purohit C Class Contractor vide Agtt. No.68P1/25-26.The D.O.C and Completion as dt.20/02/2026and19/04/2026 for contract amount Rs.820168.00 With GST 18percent,AOC
,,,,,,,,,,,,,,,.pdf,"Affidavits, undertakings and any other document as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2.0,3372806.0,Kishor Kumar Purohit,29-Jan-2026 06:56 PM,Accepted-AOC,Accepted,09-Mar-2026 05:09 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
