Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
30-Mar-2026,"INR 842,280",90.0,Rabindranath Sethi,30-Mar-2026 10:19 AM,Bhainsa.pdf (214.00 KB),1.0,3345663.0,AGRAWAL STORES,INR,"842,280","CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Balangir",2025_CEMIB_123814_10,06 (BGR)/ 2025-26,Repair and Renovation of Bhainsa MIP in Patnagarh Block Of Balangir District Under The scheme ERM,1,3345663,AGRAWAL STORES,05-Jan-2026 04:46 PM,Accepted-AOC,Accepted,30-Mar-2026 10:19 AM,Finance,RN SETHI,Rabindranath Sethi,30-Mar-2026 10:05 AM,finance_573313.pdf,BOQ Comparative Chart,RN SETHI,Internal,,Rabindranath Sethi,30-Mar-2026 10:14 AM,finsummary_573313.pdf (214.34 KB),RN SETHI,Internal,,Rabindranath Sethi,30-Mar-2026 10:11 AM,techsummary_573313.pdf (214.34 KB),AOC,1.0,ICICI BANK,"8,500",Yes,fixed,,Nil,Nil,"S.E.,M.I. Division, Balangir","O/o the S.E, M.I. Division, Balangir",1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid RC, valid GST, Valid PAN, Affidavit, NRC, Tender Cost, EMD, any other docs as per DTCN",Repair and Renovation of Bhainsa MIP in Patnagarh Block Of Balangir District Under The scheme ERM,Repair and Renovation of Bhainsa MIP in Patnagarh Block Of Balangir District Under The scheme ERM,Please refer Tender Documents ,NA ,"8,39,662",Civil Works - Water Works,NA ,Tender,90.0,90.0,PATNAGARH,767025.0,NA ,NA ,NA ,"O/o the S.E, M.I. Division, Balangir",No ,No,"CE,Minor Irrigation,BBSR||Balangir Minor Irrigation Circle Balangir||MI Division Balangir",06 (BGR)/ 2025-26,2025_CEMIB_123814_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,26-Dec-2025 10:00 AM,06-Jan-2026 10:00 AM,26-Dec-2025 10:00 AM,05-Jan-2026 05:00 PM,NA ,NA ,26-Dec-2025 10:00 AM,05-Jan-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,2,3345351,AKASH KUMAR JAIN,05-Jan-2026 02:35 PM,Rejected-Finance,Rejected,30-Mar-2026 10:14 AM,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3344059,JAYARAM NAG,04-Jan-2026 04:51 PM,Rejected-Finance,Rejected,30-Mar-2026 10:14 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3345177,RAJ KUMAR KUDEI,05-Jan-2026 01:54 PM,Rejected-Finance,Rejected,30-Mar-2026 10:14 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3344716,SUBASH CHANDRA AGRAWAL,05-Jan-2026 11:26 AM,Rejected-Finance,Rejected,30-Mar-2026 10:14 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
