Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"COMMISSIONER, SMC","New Office Building, SMC Durgapali,Sambalpur","Construction of paver block road towards Madaras Gali teachers lane W,No 33","Construction of paver block road towards Madaras Gali teachers lane W,No 33",Please refer Tender documents. ,NA ,"4,51,904",Civil Works - Others,NA ,Tender,120.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","4,519",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,20-Mar-2025 11:00 AM,02-Apr-2025 11:00 AM,20-Mar-2025 11:00 AM,29-Mar-2025 05:00 PM,NA ,NA ,20-Mar-2025 11:00 AM,29-Mar-2025 05:00 PM,1,ICICI BANK,Municipal Bodies||Sambalpur Municipal Corporation,33/SMC_SBP/2024-25,2025_ORULB_111711_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,18-Mar-2026 12:19 PM,techsummary_533547.pdf (980.53 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,18-Mar-2026 12:21 PM,finsummary_533547.pdf (980.53 KB),Finance,TENDER OPENED,Vedbhushan .,05-Apr-2025 11:42 AM,finance_533547.pdf,BOQ Comparative Chart,18-Mar-2026,"INR 452,024",60.0,PADMINI MEHER,18-Mar-2026 12:22 PM,33SMC29.pdf (981.00 KB),SUCCESSFUL,1,2871573,Bipin Bihari Banchhor,28-Mar-2025 10:35 AM,Rejected-Technical,UNSUCCESSFUL,18-Mar-2026 12:19 PM,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_111711_29,33/SMC_SBP/2024-25,"Construction of paver block road towards Madaras Gali teachers lane W,No 33",1.0,2873063.0,NANDA KISHORE BAG (S.C),INR,"452,024",AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,2873063,NANDA KISHORE BAG (S.C),29-Mar-2025 12:10 PM,Accepted-AOC,SUCCESSFUL,18-Mar-2026 12:23 PM,,,,,,,,,,AOC
