Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
Municipal Bodies||Daspalla NAC,NAC-Daspalla/02/2025-26,2025_ORULB_121286_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Baradayinee Bhoga Mandap Compound Wall. in Ward No.08 of NAC Daspalla,Construction of Baradayinee Bhoga Mandap Compound Wall. in Ward No.08 of NAC Daspalla,Please refer Tender documents. ,NA ,"6,77,966",Civil Works - Roads,NA ,Tender,180.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,boq,EXECUTIVE OFFICER NAC DASPALLA,NAC OFFICE DASPALLA,"6,780",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,21-Nov-2025 09:00 AM,05-Dec-2025 11:00 AM,21-Nov-2025 11:00 AM,03-Dec-2025 05:00 PM,NA ,NA ,21-Nov-2025 11:00 AM,03-Dec-2025 05:00 PM,AOC,"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,01-Feb-2026 11:47 AM,techsummary_564787.pdf (1744.88 KB),"Chairperson,Daspalla NAC",Internal,,AVINASH MOHANTY,03-Feb-2026 12:45 PM,finsummary_564787.pdf (1744.88 KB),Finance,ok,AVINASH MOHANTY,30-Jan-2026 01:21 PM,,BOQ Comparative Chart,1,3269558,AJIT KUMAR JENA,01-Dec-2025 08:17 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,Municipal Bodies||Daspalla NAC,2025_ORULB_121286_18,NAC-Daspalla/02/2025-26,Construction of Baradayinee Bhoga Mandap Compound Wall. in Ward No.08 of NAC Daspalla,1.0,3267920.0,SAKTI PRASAD BEHERA,INR,"680,080",18-Feb-2026,"INR 680,080",90.0,AVINASH MOHANTY,07-Mar-2026 04:25 PM,18sru.pdf (494.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,All tender Documents.,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3268641,BIRANCHI NARAYAN PRADHAN,01-Dec-2025 04:50 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3273777,CHITTA RANJAN MOHANTY,03-Dec-2025 03:40 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3268755,DUHKHA BEHERA,02-Dec-2025 07:26 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3273815,DUKHISHYAMA MOHANTY,03-Dec-2025 09:31 AM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3274101,FIROZ KHAN,03-Dec-2025 01:12 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,3273712,KALYANI BEHERA,03-Dec-2025 04:42 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,3273692,MAHABIR PRASAD DASH,03-Dec-2025 01:22 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,3273828,MAKABULU KHAN,03-Dec-2025 02:17 PM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,3273436,PRAKASH MOHAPATRA,03-Dec-2025 02:36 AM,Rejected-AOC,lotery,07-Mar-2026 04:25 PM,,,,,,,,,,,,,,,,AOC
