Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
SE,Internal,DAO and Estimator,Priyaranjan Behera,17-Mar-2026 01:19 PM,techsummary_567804.pdf (283.11 KB),17-Mar-2026,"INR 600,286",30.0,Priyaranjan Behera,17-Mar-2026 01:27 PM,WO_JDK376.pdf (430.00 KB),Attached,1,3280699,MS INSTTA POWER,05-Dec-2025 04:08 PM,Rejected-AOC,Not selected in lottery,17-Mar-2026 01:27 PM,1.0,3285396.0,SITARAM INFRA AND ENERGY PVT LTD,INR,"600,286",Finance,Attached,Sangeeta Gamango,21-Dec-2025 04:22 PM,finance_567804.pdf,BOQ Comparative Chart,SE,Internal,DAO and Estimator,Priyaranjan Behera,17-Mar-2026 01:22 PM,finsummary_567804.pdf (694.01 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,2025_EICCL_122100_5,SE RANDB 09/2025-26,Improvement such as widening and strengthening of Jayanagar- Dangarpaunsi -Kundra road from 0/000 km to 23/295 km in the district of Koraput under State Plan-Shifting of Electrical Utilities as per TPSODL Sanctioned Estimate No- 376 of 25-26 in Pe,AOC,SUPERINTENDING ENGINEER,"O/O S.E, Jeypore R and B Division, Jail Road",Improvement such as widening and strengthening of Jayanagar- Dangarpaunsi -Kundra road from 0/000 km to 23/295 km in the district of Koraput under State Plan-Shifting of Electrical Utilities as per TPSODL Sanctioned Estimate No- 376 of 25-26 in Pe,EI,Please refer Tender documents. ,NA ,"7,07,000",Electrical Works,NA ,Tender,90.0,60.0,Dangarpaunsi,764002.0,NA ,NA ,NA ,"O/O S.E, Jeypore R and B Division",No ,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,SE RANDB 09/2025-26,2025_EICCL_122100_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,"7,100",Yes,fixed,,Nil,Nil,28-Nov-2025 05:00 PM,09-Dec-2025 11:00 AM,28-Nov-2025 05:00 PM,08-Dec-2025 05:00 PM,NA ,NA ,28-Nov-2025 05:00 PM,08-Dec-2025 05:00 PM,1.0,change of date and time,Other,,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC, Affidavit and other documents",AOC
,,,,,,,,,,,,,2,3285396,SITARAM INFRA AND ENERGY PVT LTD,07-Dec-2025 10:55 AM,Accepted-AOC,Selected in lottery,17-Mar-2026 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,AOC
