Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"10,23,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Construction of Atal Bus Stand (C-Type) at Kashipur under Kashipur Block, Rayagada",Building Work,Please refer Tender documents. ,NA ,"10,22,99,659",Civil Works - Buildings,NA ,Tender,90.0,450.0,Rayagada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,Orissa State Police Housing and Welfare Corporation Ltd,25/OPHWC/2025-26,2026_OSPHW_124974_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,22-Jan-2026 06:55 PM,12-Feb-2026 10:30 AM,22-Jan-2026 06:55 PM,11-Feb-2026 05:00 PM,NA ,NA ,22-Jan-2026 06:55 PM,11-Feb-2026 05:00 PM,27-Feb-2026 10:30 AM,AOC,24-Mar-2026,"INR 84,090,320",450.0,Bikram Keshari Malla,24-Mar-2026 04:30 PM,KASHIPUR.pdf (85.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 17.03.2026,1,3390017,BIJAYA KUMAR PRADHAN,11-Feb-2026 03:32 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,26-Feb-2026 06:04 PM,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,26-Feb-2026 06:04 PM,27-Feb-2026 10:30 AM,techsummary_577398.pdf (366.83 KB),Finance,Financial bid opened,MONALISHA PADHY,27-Feb-2026 10:46 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_124974_4,25/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Kashipur under Kashipur Block, Rayagada",Technical,5 Nos. of bidders have been participated,MONALISHA PADHY,12-Feb-2026 11:35 AM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,24-Mar-2026 04:27 PM,finsummary_577398.pdf (843.90 KB),1.0,3392585.0,VEE JAY ENGINEERS,INR,"84,090,320",AOC
,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,2,3385454,Biswa Bihari Pattanaik,10-Feb-2026 01:57 PM,Rejected-Finance,DUE TO L3 BIDDER,24-Mar-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3392282,JAI BAJRANGBALI INFRA,11-Feb-2026 04:19 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,26-Feb-2026 06:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3389106,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,10-Feb-2026 11:24 PM,Rejected-Finance,DUE TO L2 BIDDER,24-Mar-2026 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3392585,VEE JAY ENGINEERS,11-Feb-2026 03:52 PM,Accepted-AOC,QUALIFIED BIDDER,24-Mar-2026 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
